youtube_id,total_comments,total_languages,undetected_languages,af,am,ar,az,be,bg,bn,bs,ca,ceb,co,cs,cy,da,de,el,en,eo,es,et,eu,fa,fi,fr,fy,ga,gd,gl,gu,ha,haw,he,hi,hmn,hr,ht,hu,hy,id,ig,is,it,iw,ja,jw,ka,kk,km,kn,ko,ku,ky,la,lb,lo,lt,lv,mg,mi,mk,ml,mn,mr,ms,mt,my,ne,nl,no,ny,or,pa,pl,ps,pt,ro,ru,rw,si,sk,sl,sm,sn,so,sq,sr,st,su,sv,sw,ta,te,tg,th,tk,tl,tr,tt,ug,uk,ur,uz,vi,xh,yi,yo,zh,zh-cn,zh-tw,zu
5KmfwvR1Xsc,17007,96,0,6,83,442,25,14,16,16,6,10,0,0,52,29,31,207,4,5507,26,914,79,10,80,299,124,0,6,0,27,2,0,0,130,245,0,35,2,26,20,261,0,6,82,0,2054,0,87,5,226,8,901,10,6,203,16,19,117,11,8,0,2,32,3,765,55,122,0,185,88,48,0,6,4,33,11,267,36,182,13,35,31,74,0,0,0,7,14,0,0,71,51,24,8,0,32,0,53,77,0,7,11,74,0,80,4,0,0,1724,0,0,4
JPKiAdO8lg0,608,25,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,4,0,96,1,1,0,0,0,8,1,0,0,0,0,0,0,0,0,7,0,0,0,0,1,2,0,0,1,0,47,0,0,0,1,0,388,0,0,3,0,0,0,0,0,0,0,0,0,14,0,1,0,0,2,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0
PsDRmVjhCoM,1496,66,0,3,1,30,1,0,0,0,0,1,0,0,9,3,1,17,0,946,5,89,5,4,4,18,8,0,0,0,3,0,0,0,3,7,0,0,0,3,1,13,0,0,3,0,63,0,3,3,3,0,53,1,0,7,0,0,1,1,1,0,0,0,0,5,1,4,0,1,6,5,0,1,0,7,1,20,2,7,2,4,4,2,0,0,0,0,0,0,0,2,4,0,0,0,2,0,5,3,0,3,0,3,0,2,0,0,0,74,0,0,0
YnoSTg2atPM,18823,97,4,8,77,706,70,4,11,17,20,29,0,0,155,27,56,167,3,6736,46,1179,105,21,123,219,156,0,39,0,49,1,0,0,101,141,0,39,10,26,43,172,0,6,129,0,1762,0,93,3,146,16,1227,15,1,263,21,23,523,10,7,0,1,19,11,225,60,194,0,109,149,108,0,1,3,106,18,357,57,97,7,46,105,113,0,0,0,9,11,0,0,70,97,16,2,0,10,0,53,109,0,20,7,78,0,72,2,0,0,1414,0,0,4
jYUvmffAKD0,453,45,0,0,0,8,1,0,0,4,0,0,0,0,6,1,1,2,0,220,0,15,2,0,0,5,2,0,0,0,0,0,0,0,2,6,0,0,1,2,1,26,0,0,0,0,18,0,0,0,0,0,23,0,0,3,1,4,1,0,0,0,0,0,0,5,6,4,0,0,1,2,0,0,0,0,1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,7,5,0,0,0,0,0,4,0,0,0,42,0,0,0
1sdE7ajEzWI,5062,82,0,8,19,84,5,2,0,3,1,1,0,0,9,8,9,63,1,2616,7,160,42,2,8,43,29,0,0,0,5,0,0,0,10,16,0,7,3,15,2,312,0,4,16,0,200,0,6,2,16,1,413,4,1,53,8,5,17,4,0,0,0,1,2,30,11,19,0,7,52,28,0,0,0,24,0,62,2,93,2,7,3,15,0,0,0,2,4,0,0,12,3,0,0,0,5,0,21,22,0,7,3,10,0,17,1,0,0,285,0,0,0
7Hr3p1BHC_E,23625,92,0,49,56,500,90,12,1,9,5,22,0,0,50,10,71,240,4,11872,25,1048,65,16,83,448,1236,0,50,0,122,1,0,0,66,240,0,16,63,692,19,100,0,7,164,0,602,0,43,5,61,2,479,9,2,312,44,17,38,6,4,0,2,4,5,154,23,67,0,38,215,33,0,0,0,58,53,286,31,119,4,6,98,32,0,0,0,30,10,0,0,59,20,1,1,0,68,0,23,1237,0,133,7,28,0,245,8,0,0,718,0,0,0
LqoQKbRmlYc,537,38,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2,13,0,155,2,49,1,0,1,9,3,0,1,0,0,0,0,0,2,7,0,1,0,0,0,5,0,1,3,0,45,0,0,0,1,0,91,0,0,2,0,0,0,0,0,0,0,1,0,1,2,0,0,1,0,2,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,3,0,0,0,0,0,0,3,0,0,0,106,0,0,0
VsbIaKcDppU,4139,74,0,2,3,22,2,0,4,1,6,4,0,0,7,6,6,66,0,1013,7,42,7,2,1,66,31,0,2,0,0,0,0,0,5,56,0,9,2,2,2,16,0,0,13,0,138,0,3,1,6,0,2203,0,0,26,1,2,5,0,0,0,1,1,0,58,4,20,0,5,5,3,0,1,0,9,2,13,3,11,1,2,1,15,0,0,0,1,3,0,0,10,0,0,0,0,9,0,1,2,0,0,2,0,0,11,1,0,0,119,0,0,0
6eCCRvCWez8,72962,97,0,164,187,6150,487,23,38,412,19,59,0,0,255,48,185,483,8,37519,84,2096,446,100,800,745,839,0,70,0,67,4,0,0,611,206,0,107,43,307,67,385,0,25,669,0,3517,0,368,85,202,8,953,18,9,544,88,85,160,57,16,0,12,21,17,350,90,567,0,119,766,146,0,9,5,529,147,1126,60,326,32,25,217,147,0,0,0,108,35,0,0,271,116,17,8,0,446,0,144,2319,0,255,28,218,0,405,55,0,0,3450,0,0,10
reoZS8b97iY,1345,51,0,1,3,3,1,0,0,0,0,0,0,0,2,2,0,11,0,303,0,12,13,0,1,40,6,0,1,0,2,0,0,0,1,18,0,0,0,0,2,8,0,0,7,0,239,0,1,0,3,0,560,0,0,5,2,0,2,0,0,0,0,0,0,5,1,1,0,2,0,5,0,1,0,1,0,4,1,1,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,2,0,2,4,0,0,1,0,0,1,0,0,0,48,0,0,0
hPG6pahLpcE,539,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,316,1,9,3,0,0,6,2,0,0,0,0,0,0,0,1,7,0,0,0,1,0,10,0,0,1,0,12,0,0,0,3,0,96,0,0,4,0,0,0,1,2,0,0,0,0,1,9,1,0,2,0,1,0,0,0,0,0,2,1,3,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,9,0,3,0,0,0,0,0,0,1,0,0,0,17,0,0,0
l_4a88hh6uY,118,29,0,0,0,1,1,0,1,0,0,0,0,0,0,2,0,1,0,39,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,7,0,0,0,1,0,27,0,0,0,0,1,1,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,1,0,2,1,5,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0
mVDyevdwPbE,597,42,0,1,1,4,0,1,1,0,0,0,0,0,2,0,1,2,0,185,0,5,3,1,1,8,5,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0,148,0,0,6,1,0,1,0,0,0,2,0,0,12,0,4,0,1,1,0,0,0,0,0,0,3,1,2,1,1,0,0,0,0,0,0,1,0,0,3,4,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,14,0,0,1
pM-jOfy_1jM,64683,97,0,40,95,691,498,70,122,68,28,204,0,0,222,83,172,969,8,27881,224,9115,376,216,190,616,652,0,63,0,371,5,0,0,85,225,0,99,25,181,60,904,0,9,572,0,3130,0,40,101,51,5,1598,15,25,316,43,28,254,41,20,0,29,15,55,370,333,549,0,88,453,129,0,4,5,545,48,1377,95,1911,68,15,223,207,0,0,0,66,103,0,0,311,175,12,8,0,74,0,131,3781,0,41,95,45,0,80,57,0,0,1737,0,0,10
geGsr791U9c,1323,51,0,1,1,1,2,0,1,1,0,0,0,0,2,1,1,6,0,408,0,12,5,2,2,22,6,0,0,0,1,0,0,0,2,24,0,0,0,0,0,22,0,0,12,0,69,0,0,0,0,0,604,0,0,3,1,0,1,0,0,0,0,1,0,11,4,3,0,3,2,2,0,0,0,1,0,8,2,8,1,1,1,1,0,0,0,0,0,0,0,7,1,0,0,0,1,0,0,6,0,0,1,0,0,3,1,0,0,39,0,0,0
48Mr6oNMFrY,596,48,0,2,2,9,1,0,0,0,1,0,0,0,2,1,0,36,0,170,2,13,3,5,1,7,0,0,0,0,0,0,0,0,1,11,0,2,1,0,1,3,0,0,4,0,148,0,0,0,1,0,52,0,0,0,6,0,1,0,0,0,0,0,0,8,2,2,0,1,2,0,0,0,0,2,1,7,8,4,0,1,0,2,0,0,0,0,3,0,0,3,0,0,0,0,0,0,2,6,0,1,0,1,0,0,0,0,0,51,0,0,0
PjrAwC4TIPA,94979,97,0,275,286,1809,458,36,72,78,51,80,0,0,364,57,360,778,11,48285,128,3606,991,243,305,1411,2179,0,120,0,125,9,0,0,545,886,0,129,108,450,88,1258,0,38,758,0,4477,0,258,46,173,15,2053,46,8,1032,121,129,205,59,21,0,31,39,43,1076,216,748,0,227,688,312,0,10,3,673,57,1534,105,1136,35,40,473,245,0,0,0,44,71,0,0,679,238,51,12,0,1376,0,325,1796,0,279,73,131,0,857,150,0,0,4967,0,0,22
tVvTwMwvXqQ,155,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,1,0,0,0,6,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,16,0,0,0,0,0,79,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0
hUJ3Q-dFt-8,1566,71,0,2,1,9,2,2,1,0,4,0,0,0,26,5,5,39,0,736,1,32,5,1,0,49,9,0,2,0,1,0,0,0,4,27,0,2,0,2,0,48,0,0,5,0,69,0,3,1,15,0,192,1,0,15,7,2,1,1,2,0,0,1,0,14,13,3,0,2,11,3,0,0,0,2,0,20,3,8,2,11,0,3,0,0,0,0,4,0,0,13,9,1,0,0,11,0,9,2,0,1,1,1,0,2,1,0,0,67,0,0,0
JOJzjQ-Kjos,4570,89,0,3,16,36,9,2,14,1,3,5,0,0,23,16,14,34,7,1970,9,122,28,5,19,155,39,0,3,0,6,0,0,0,4,154,0,5,0,34,4,13,0,1,16,0,297,0,8,5,13,0,296,2,2,60,8,1,16,4,3,0,8,1,7,199,3,38,0,11,9,5,0,1,2,17,1,60,7,128,1,4,4,6,0,0,0,2,14,0,0,48,4,8,2,0,2,0,4,99,0,2,11,4,0,5,0,0,0,304,0,0,1
DiJ8DBc64xY,133,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,32,0,3,1,0,1,3,0,0,0,0,0,0,0,0,1,17,0,0,0,1,0,4,0,0,0,0,8,0,0,0,0,0,19,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,13,0,0,0
aPf1H_gYEnE,1148,56,0,0,3,10,0,0,0,0,1,0,0,0,1,2,4,11,0,317,1,15,1,0,0,18,10,0,1,0,1,0,0,0,1,24,0,0,1,0,1,4,0,3,2,0,56,0,4,0,8,0,497,0,0,13,1,0,2,0,0,0,0,1,0,22,1,0,0,1,2,2,0,0,0,7,0,14,3,1,1,2,0,6,0,0,0,2,1,0,0,2,0,0,0,0,1,0,1,1,0,0,0,1,0,3,0,0,0,44,0,0,0
XNoIcVjnCaU,541,43,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,179,0,3,18,0,0,25,7,0,0,0,2,0,0,0,0,14,0,0,0,0,1,1,0,0,3,0,38,0,1,0,2,0,131,0,0,7,2,0,0,0,0,0,0,0,0,7,2,0,0,1,2,3,0,0,0,0,0,5,1,3,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,2,0,2,9,0,0,0,0,0,1,0,0,0,51,0,0,0
FQkI9RtkmrI,9593,92,0,29,9,185,90,5,2,46,3,5,0,0,32,13,19,111,1,4825,2,244,41,26,27,115,93,0,3,0,3,0,0,0,76,37,0,30,3,10,8,63,0,2,88,0,327,0,27,2,22,0,192,7,2,36,10,3,51,3,3,0,5,5,2,52,14,521,0,21,106,10,0,1,1,49,1,135,11,37,7,2,11,25,0,0,0,21,4,0,0,31,48,1,1,0,16,0,20,790,0,8,10,10,0,49,6,0,0,549,0,0,1
cR6p4EQ72ig,211,33,0,0,2,0,0,1,1,0,0,0,0,0,1,0,1,2,0,124,0,6,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,0,0,1,1,0,3,0,4,0,3,0,4,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,28,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,9,0,0,0
X66KkzMJCKE,4658,88,0,3,44,79,22,6,6,3,2,8,0,0,6,7,7,48,1,1551,10,128,30,4,11,192,93,0,2,0,6,0,0,0,44,223,0,2,2,10,10,71,0,0,9,0,311,0,29,9,17,1,255,1,2,109,15,0,4,1,2,0,1,3,2,312,18,18,0,10,16,8,0,0,1,18,1,45,7,59,1,2,9,3,0,0,0,2,3,0,0,48,18,1,2,0,6,0,5,144,0,1,8,5,0,55,4,0,0,317,0,0,1
7aY1uUUUQrI,1140,49,0,0,1,8,2,0,0,0,0,2,0,0,1,0,2,5,0,271,0,13,4,0,0,26,6,0,0,0,1,0,0,0,2,27,0,0,0,1,0,5,0,0,4,0,108,0,0,1,2,0,481,0,0,11,1,0,3,1,0,0,1,1,0,21,3,5,0,0,4,0,0,1,0,2,0,8,4,4,0,1,0,2,0,0,0,0,0,0,0,4,9,2,0,0,3,0,0,2,0,0,0,1,0,5,0,0,0,63,0,0,0
I6LPhlAGZGM,5685,73,0,2,4,30,4,0,2,0,1,2,0,0,44,4,7,19,0,3252,7,109,6,4,4,52,22,0,6,0,1,0,0,0,3,22,0,3,3,4,0,197,0,1,19,0,105,0,1,0,5,0,1225,1,0,24,5,1,8,2,0,0,0,2,0,16,67,18,0,1,16,14,0,0,3,16,1,25,6,11,6,1,2,7,0,0,0,0,0,0,0,4,15,1,0,0,6,0,38,6,0,1,0,0,0,25,4,0,0,122,0,0,1
hxNG8NtjBhI,969,40,0,0,0,0,1,0,0,1,0,1,0,0,3,1,2,5,0,262,0,7,5,0,0,12,1,0,0,0,0,0,0,0,1,13,0,3,0,0,0,21,0,0,6,0,36,0,0,0,1,1,498,0,0,4,0,0,0,0,0,0,0,0,0,9,11,3,0,0,5,2,0,0,0,0,0,4,1,4,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,3,0,4,1,0,0,0,1,0,0,0,0,0,28,0,0,0
Hnmz2nvvqwA,996,50,0,0,1,3,0,0,0,0,2,1,0,0,2,1,1,6,0,234,0,11,1,0,0,15,8,0,0,0,0,1,0,0,1,33,0,2,0,0,0,2,0,0,2,0,71,0,4,0,7,0,450,0,0,8,2,0,0,0,0,0,0,0,0,23,1,6,0,1,2,2,0,0,0,6,0,3,2,2,1,2,0,17,0,0,0,0,0,0,0,2,2,0,0,0,1,0,1,1,0,0,0,0,0,4,0,0,0,33,0,0,0
pIm5KTTAZ3w,199,32,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,82,0,4,1,1,0,11,1,0,0,0,0,0,0,0,2,4,0,1,1,0,0,1,0,0,0,0,16,0,0,0,0,0,27,0,0,4,0,0,0,0,0,0,0,0,0,1,0,7,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,14,0,0,0
ppC-ZaD2ZR4,659,36,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,88,0,3,0,1,0,19,1,0,1,0,0,0,0,0,1,13,0,1,0,0,1,2,0,0,1,0,81,0,0,0,0,0,373,0,0,7,0,0,1,0,0,0,0,0,0,12,0,3,0,1,1,0,0,0,0,2,1,0,0,1,0,0,0,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,27,0,0,0
MdKz1sKGFr4,5599,92,0,10,30,87,25,1,3,5,6,2,0,0,12,6,15,62,1,1880,11,144,67,5,12,240,51,0,4,0,4,1,0,0,62,264,0,4,4,13,4,34,0,2,38,0,392,0,42,0,26,1,341,4,1,114,12,1,13,7,1,0,5,1,1,414,6,24,0,21,19,5,0,3,1,27,3,39,10,37,1,5,7,5,0,0,0,0,4,0,0,47,15,5,1,0,15,0,8,237,0,4,5,10,0,39,4,0,0,399,0,0,0
3LiU8qy59xc,3134,77,0,4,5,40,10,4,24,0,5,0,0,0,18,2,4,36,0,1615,2,91,12,1,7,67,15,0,2,0,3,1,0,0,2,65,0,3,2,3,1,35,0,0,7,0,118,0,2,15,5,0,253,0,3,22,1,0,5,2,1,0,2,0,11,51,15,16,0,5,10,7,0,0,0,10,2,15,4,147,0,2,2,10,0,0,0,1,10,0,0,15,5,0,0,0,0,0,6,95,0,0,10,2,0,4,1,0,0,125,0,0,0
eMCTbqy-g4Q,57198,97,0,28,191,3819,147,13,12,52,19,97,0,0,157,52,136,487,13,24263,76,3564,207,70,414,433,400,0,34,0,133,4,0,0,363,220,0,94,17,113,69,669,0,11,343,0,4791,0,201,21,465,24,4868,24,2,584,44,34,196,42,8,0,3,28,22,417,131,265,0,163,237,145,0,9,3,91,77,842,98,370,25,120,75,76,0,0,0,17,23,0,0,171,100,28,5,0,84,0,153,476,0,92,22,448,0,177,13,0,0,3398,0,0,9
UJn1cSFtRbk,8944,95,0,7,22,121,55,54,12,16,9,12,0,0,55,57,24,94,30,3218,10,194,57,16,141,454,91,0,4,0,9,2,0,0,24,285,0,3,4,110,9,84,0,14,37,0,465,0,20,9,12,1,490,6,12,146,11,5,20,6,1,0,4,2,26,335,11,39,0,20,35,21,0,2,2,38,6,137,28,171,4,10,12,10,0,0,0,4,15,0,0,106,81,2,4,0,7,0,7,515,0,5,6,12,0,19,3,0,0,569,0,0,0
vT8HnqDejxk,2459,63,0,1,2,5,2,0,0,0,0,1,0,0,11,4,3,51,0,1281,1,69,5,1,0,17,10,0,0,0,0,0,0,0,2,3,0,0,2,0,1,144,0,2,8,0,78,0,2,0,4,0,467,0,0,14,2,0,2,1,1,0,0,0,0,1,36,12,0,1,5,2,0,0,0,2,0,7,6,2,13,3,1,1,0,0,0,0,0,0,0,8,17,0,0,0,17,0,32,3,0,1,0,0,0,1,3,0,0,45,0,0,0
WrcV9mebqlU,202,21,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,69,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,8,0,0,0,0,1,4,0,0,1,0,14,0,0,0,6,0,72,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
adbq5IBZENs,5050,88,0,3,18,73,7,2,1,18,4,11,0,0,19,8,9,28,1,1767,17,742,10,5,14,32,28,0,7,0,17,1,0,0,34,20,0,13,2,9,6,56,0,4,52,0,401,0,12,2,36,0,358,1,1,83,5,4,25,21,0,0,2,2,2,41,9,13,0,15,33,15,0,1,0,9,7,173,15,91,3,30,9,19,0,0,0,3,3,0,0,25,19,5,0,0,6,0,22,33,0,6,2,7,0,17,0,0,0,339,0,0,0
jx9LezLlD8s,11987,85,0,8,11,27,3,0,0,1,1,6,0,0,89,4,22,72,2,7548,9,268,39,51,6,146,104,0,9,0,15,1,0,0,9,33,0,12,2,13,8,354,0,5,63,0,405,0,13,2,18,0,1205,0,0,84,5,3,15,4,4,0,0,5,0,37,126,50,0,19,73,37,0,3,0,34,2,71,11,30,13,10,12,18,0,0,0,2,0,0,0,34,40,5,0,0,19,0,91,19,0,2,1,4,0,24,6,0,0,400,0,0,3
_ZEuSF0pAqA,972,53,0,0,3,5,2,0,1,0,0,1,0,0,8,1,2,16,1,562,0,35,4,0,1,32,5,0,0,0,0,0,0,0,3,36,0,1,0,0,0,1,0,0,7,0,69,0,0,1,3,0,43,1,0,8,1,0,0,0,1,0,0,0,0,15,0,1,0,1,9,2,0,0,1,7,1,11,0,1,0,1,0,4,0,0,0,0,2,0,0,2,1,0,0,0,2,0,0,3,0,0,0,1,0,1,1,0,0,47,0,0,1
pBk95KkvnzQ,1017,51,0,0,1,0,0,0,0,0,0,3,0,0,5,18,4,13,0,601,1,32,1,0,0,17,9,0,1,0,0,0,0,0,5,5,0,0,0,1,0,3,0,0,3,0,31,0,7,0,31,0,90,0,0,16,0,1,3,1,0,0,0,1,0,0,3,5,0,1,3,4,0,0,0,2,0,7,0,2,1,15,3,0,0,0,0,1,0,0,0,1,3,0,0,0,3,0,3,0,0,1,0,0,0,0,0,0,0,40,0,0,0
tbwUq7TeuwM,1311,53,0,0,3,4,0,0,0,0,3,0,0,0,4,0,3,9,0,338,0,15,4,3,2,15,14,0,0,0,0,0,0,0,3,28,0,4,0,1,1,5,0,1,4,0,59,0,2,0,19,0,635,0,0,7,3,0,0,1,1,0,0,0,0,25,1,7,0,1,2,5,0,0,0,4,0,2,3,0,1,2,0,6,0,0,0,1,0,0,0,2,0,0,0,0,5,0,1,1,0,0,0,0,0,4,0,0,0,32,0,0,0
lJ3_K9FqsQI,548,44,0,0,3,6,0,0,0,0,0,3,0,0,1,0,3,1,0,217,0,17,1,3,1,19,4,0,0,0,0,0,0,0,5,8,0,2,1,0,2,7,0,0,3,0,101,0,0,0,1,0,20,1,0,9,0,1,1,0,0,0,0,0,0,9,2,8,0,0,1,2,0,0,0,0,0,10,0,4,0,0,0,15,0,0,0,1,1,0,0,0,2,0,0,0,1,0,0,6,0,0,2,0,0,1,0,0,0,40,0,0,0
YTiqnMl_API,320,35,0,0,1,0,1,1,0,0,0,1,0,0,3,0,3,5,0,115,0,4,0,1,0,5,6,0,0,0,0,0,0,0,1,3,0,0,0,0,0,5,0,0,2,0,14,0,0,0,1,0,102,0,0,4,0,0,0,0,0,0,0,0,0,5,3,1,0,1,1,1,0,0,0,0,0,3,0,9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0,8,0,0,0
FR68FgpcvrQ,205,25,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,74,0,0,1,0,0,9,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,0,31,0,1,0,0,0,38,0,0,0,1,0,0,0,0,0,0,1,0,4,0,2,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,19,0,0,0
GN35TPjb7Ow,344,23,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,4,0,59,0,0,2,0,0,4,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,3,0,27,0,0,0,0,0,196,0,0,4,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0
wWBDPpRbXGM,1207,53,0,0,2,11,2,0,2,0,1,0,0,0,0,1,1,25,0,287,3,20,8,8,2,20,7,0,1,0,0,0,0,0,1,36,0,0,0,0,1,8,0,0,3,0,115,0,1,0,2,0,244,0,0,6,2,0,1,1,0,0,0,0,1,33,2,1,0,2,2,0,0,0,0,2,0,9,2,3,0,0,0,1,0,0,0,0,0,0,0,5,4,0,0,0,1,0,1,5,0,0,0,0,0,9,0,0,0,296,0,0,0
Ho_6XRqLVLY,509,45,0,0,1,0,0,0,0,0,0,1,0,0,3,2,0,8,0,209,0,15,5,1,0,9,2,0,0,0,0,0,0,0,3,2,0,1,1,0,1,17,0,0,8,0,26,0,2,0,29,0,65,0,0,9,0,0,0,0,0,0,0,1,0,1,5,2,0,1,1,1,0,0,0,0,0,0,1,2,0,2,0,7,0,0,0,0,0,0,0,2,3,0,0,0,1,0,3,0,0,0,0,2,0,0,0,0,0,45,0,0,0
rMLli8Efe3s,60764,97,0,23,51,1911,93,11,24,4,18,32,0,0,137,85,142,1006,5,26781,43,1358,316,13061,258,642,312,0,16,0,36,3,0,0,145,239,0,74,17,487,58,1820,0,15,347,0,1224,0,66,14,66,4,2221,5,3,218,25,10,191,56,9,0,4,23,17,236,618,316,0,80,282,174,0,2,1,111,65,291,111,217,64,16,56,205,0,0,0,22,13,0,0,191,356,21,2,0,113,0,275,468,0,51,23,98,0,196,96,0,0,1841,0,0,10
TmpjLZ34LIQ,411,39,0,1,0,3,1,0,1,1,0,0,0,0,6,0,0,2,0,184,0,14,2,1,0,11,4,0,0,0,0,0,0,0,0,6,0,0,0,1,0,4,0,0,1,0,14,0,1,0,0,0,110,0,0,1,0,0,3,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,1,0,5,0,8,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,8,0,0,0
QWZgoOoqgBU,746,40,0,2,0,12,2,0,0,2,0,0,0,0,6,2,4,6,0,360,2,20,6,0,4,26,8,0,0,0,2,0,0,0,2,34,0,0,0,4,2,16,0,0,10,0,24,0,0,0,0,0,48,0,0,8,0,2,0,0,0,0,0,0,0,22,2,2,0,0,0,0,0,0,0,0,0,8,2,10,0,0,0,0,0,0,0,0,0,0,0,10,12,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,52,0,0,0
CEjHFRzv5TY,21302,95,0,26,147,96,51,5,38,3,28,17,0,0,136,8,19,293,7,8394,28,986,40,1,17,689,84,0,16,0,20,4,0,0,84,480,0,15,2,50,23,78,0,3,52,0,2144,0,49,51,72,3,2389,1,25,315,51,7,34,5,1,0,5,4,11,460,19,150,0,31,55,27,0,6,0,108,3,294,35,485,8,29,97,27,0,0,0,3,32,0,0,67,35,3,3,0,20,0,52,140,0,8,21,4,0,19,0,0,0,1582,0,0,2
H29bXhbpNl8,40257,96,0,57,103,3506,76,2,14,14,12,76,0,0,302,38,68,287,12,13821,116,4557,529,28,343,336,314,0,36,0,91,4,0,0,116,103,0,62,63,117,35,1097,0,24,292,0,2343,0,84,4,181,8,2020,25,3,495,35,36,139,44,5,0,13,28,6,191,101,507,0,97,224,95,0,4,2,89,79,1136,69,138,33,136,71,94,0,0,0,8,18,0,0,62,183,11,2,0,45,0,126,318,0,71,14,415,0,86,15,0,0,2920,0,0,17
GvIM_rbI6Wk,4562,71,0,0,0,12,6,0,0,0,3,1,0,0,29,2,5,98,1,2564,6,69,15,11,3,38,19,0,3,0,0,0,0,0,4,4,0,2,1,9,2,246,0,6,13,0,73,0,4,0,16,0,721,1,0,20,4,2,5,2,3,0,0,0,1,2,94,32,0,2,19,14,0,1,0,11,1,9,6,7,12,7,1,11,0,0,0,0,0,0,0,4,31,0,0,0,8,0,50,3,0,0,0,1,0,13,5,0,0,126,0,0,1
