youtube_id,total_comments,total_languages,undetected_languages,af,am,ar,az,be,bg,bn,bs,ca,ceb,co,cs,cy,da,de,el,en,eo,es,et,eu,fa,fi,fr,fy,ga,gd,gl,gu,ha,haw,he,hi,hmn,hr,ht,hu,hy,id,ig,is,it,iw,ja,jw,ka,kk,km,kn,ko,ku,ky,la,lb,lo,lt,lv,mg,mi,mk,ml,mn,mr,ms,mt,my,ne,nl,no,ny,or,pa,pl,ps,pt,ro,ru,rw,si,sk,sl,sm,sn,so,sq,sr,st,su,sv,sw,ta,te,tg,th,tk,tl,tr,tt,ug,uk,ur,uz,vi,xh,yi,yo,zh,zh-cn,zh-tw,zu
adFQw1AGQcs,1103,45,0,2,0,4,1,0,0,0,0,0,0,0,3,1,2,4,0,227,0,11,7,1,0,16,2,0,0,0,0,0,0,0,3,13,0,0,0,0,0,2,0,1,6,0,92,0,2,0,0,0,596,0,0,12,0,0,3,0,0,0,0,0,0,9,0,4,0,2,3,2,0,0,0,1,0,2,4,1,0,2,2,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,2,0,0,0,0,0,4,0,0,0,44,0,0,0
6ExTQx1gzLk,1189,47,0,0,0,5,0,0,0,2,0,0,0,0,2,2,1,13,0,304,0,9,0,1,0,12,7,0,0,0,0,0,0,0,3,22,0,0,0,0,1,6,0,0,2,0,52,0,2,0,2,0,628,0,0,6,0,1,0,0,1,0,0,0,0,16,3,4,0,2,2,1,0,0,0,3,0,3,2,2,0,1,1,3,0,0,0,1,0,0,0,2,3,2,0,0,3,0,3,0,0,0,0,0,0,8,1,0,0,30,0,0,0
hsJ2c3k_XeE,26824,93,0,36,73,615,322,1,2,3,6,19,0,0,53,28,68,320,4,14364,35,561,152,74,75,372,267,0,10,0,17,1,0,0,317,209,0,54,2,29,21,188,0,7,249,0,1016,0,57,1,138,2,611,4,0,313,27,8,157,15,5,0,0,25,4,172,38,265,0,47,139,75,0,3,1,92,19,176,124,23,17,17,38,71,0,0,0,5,4,0,0,93,87,15,2,0,64,0,46,2537,0,19,0,42,0,315,8,0,0,1140,0,0,5
mB-lsvkTaHo,328,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,7,0,91,0,7,1,0,0,5,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,2,0,10,0,2,0,2,0,154,1,0,2,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,2,3,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
4k5Nke1Pg-E,1304,58,0,2,1,5,6,0,1,0,1,1,0,0,2,0,1,10,0,663,0,44,13,6,1,20,12,0,0,0,2,0,0,0,4,19,0,0,0,3,0,18,0,0,12,0,50,0,2,0,9,0,194,2,1,17,2,0,0,2,0,0,0,0,1,8,3,0,0,3,4,1,0,0,0,11,0,7,0,20,1,0,2,2,0,0,0,0,2,0,0,4,3,0,0,0,34,0,3,3,0,1,3,0,0,3,0,0,0,54,0,0,0
LLWZOF7DiVg,93644,97,0,69,237,2038,713,65,143,58,42,92,0,0,729,84,198,911,13,41449,265,4228,492,135,379,2976,645,0,105,0,209,9,0,0,308,2397,0,73,44,116,63,906,0,47,1066,0,3499,0,118,264,154,9,2668,67,50,772,150,34,437,59,39,0,60,25,73,2286,277,3220,0,171,500,110,0,19,7,343,66,1792,88,1480,65,34,177,133,0,0,0,100,189,0,0,330,825,41,20,0,403,0,241,3370,0,115,253,146,0,1022,64,0,0,4702,0,0,13
05S7_UHNI8M,301,34,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,143,3,8,2,1,0,9,1,0,1,0,0,0,0,0,1,6,0,0,1,0,0,11,0,0,2,0,20,0,0,0,4,0,44,0,0,5,1,0,1,0,0,0,0,0,0,2,2,0,0,0,4,1,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0
MRv4eqT40lc,10129,95,0,1,155,198,20,1,3,7,12,6,0,0,33,16,19,72,10,3500,18,1009,19,11,18,88,59,0,5,0,29,1,0,0,62,43,0,21,6,16,10,48,0,2,86,0,1040,0,31,12,140,1,660,3,11,236,10,5,22,8,1,0,2,9,5,81,24,28,0,31,47,31,0,1,0,19,9,329,35,235,4,35,30,11,0,0,0,3,12,0,0,19,24,12,1,0,11,0,10,78,0,4,6,30,0,40,1,0,0,904,0,0,3
yW8V4xHKByk,464,49,0,0,2,36,0,0,0,0,0,1,0,0,0,0,2,2,0,216,0,15,6,0,4,9,13,0,0,0,1,0,0,0,3,5,0,0,0,1,1,13,0,0,5,0,22,0,2,0,1,0,19,0,1,4,1,0,6,0,0,0,0,1,0,3,2,0,0,2,6,4,0,0,0,0,0,6,0,1,1,1,1,2,0,0,0,0,0,0,0,3,1,1,0,0,1,0,4,3,0,0,0,1,0,4,0,0,0,22,0,0,0
WGSk6zMEL6I,2118,74,0,1,3,25,0,1,1,2,6,6,0,0,6,1,3,13,1,750,5,137,9,2,8,36,23,0,5,0,5,0,0,0,10,16,0,5,1,1,0,5,0,0,17,0,328,0,3,0,3,1,362,1,0,16,6,0,6,7,0,0,2,2,2,13,5,6,0,2,10,15,0,0,0,4,2,27,3,10,1,3,1,3,0,0,0,0,0,0,0,4,2,0,0,0,6,0,1,10,0,2,3,2,0,2,0,0,0,124,0,0,0
zExZX0QaOJo,10302,94,2,37,37,261,26,3,2,5,4,15,0,0,80,12,17,51,3,4161,26,727,37,10,40,101,91,0,13,0,25,2,0,0,64,48,0,12,5,12,15,88,0,3,82,0,956,0,26,1,64,2,577,3,0,144,10,12,31,15,3,0,0,8,4,98,23,324,0,33,89,56,0,3,3,31,8,179,32,31,3,24,50,45,0,0,0,9,7,0,0,20,110,5,0,0,21,0,22,41,0,12,3,39,0,35,1,0,0,796,0,0,2
V1pS_9z7VQA,9538,92,0,11,20,153,38,4,17,4,13,6,0,0,61,8,16,80,3,3549,9,493,53,15,15,366,50,0,7,0,14,1,0,0,51,378,0,7,7,13,7,88,0,0,77,0,472,0,21,12,38,1,663,5,1,147,12,6,68,4,5,0,5,3,6,264,21,315,0,15,36,21,0,3,1,23,10,137,3,139,2,9,14,18,0,0,0,6,15,0,0,46,79,4,0,0,70,0,26,183,0,3,12,12,0,118,6,0,0,674,0,0,2
0xSFPome3Tc,10788,89,0,7,21,320,14,3,5,11,1,8,0,0,29,17,43,165,0,5465,16,601,49,18,49,70,99,0,7,0,22,0,0,0,35,39,0,19,5,16,11,220,0,2,94,0,623,0,20,5,42,0,746,3,1,81,6,3,44,7,3,0,0,8,5,81,48,79,0,26,80,27,0,1,0,35,9,179,19,86,10,8,15,23,0,0,0,3,3,0,0,32,29,3,0,0,17,0,47,75,0,7,7,35,0,53,2,0,0,541,0,0,7
POQo-QkwP3k,169,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
8vhhTUvRSZM,16956,89,0,4,18,352,14,0,0,40,24,24,0,0,50,16,58,843,4,10268,18,1038,71,17,109,184,197,0,9,0,21,0,0,0,39,40,0,22,7,27,15,168,0,3,262,0,559,0,15,1,29,3,215,1,0,92,25,5,41,4,2,0,0,2,2,45,27,66,0,17,119,24,0,2,1,37,21,194,39,30,7,8,24,25,0,0,0,3,1,0,0,50,30,3,0,0,21,0,182,84,0,20,2,20,0,74,9,0,0,691,0,0,3
v0stVzs22DE,504,44,0,0,0,8,1,0,1,0,2,0,0,0,1,0,0,2,0,291,0,31,3,0,0,7,4,0,0,0,0,0,0,0,1,10,0,0,1,1,1,1,0,1,5,0,20,0,0,0,3,0,33,0,0,4,0,0,2,0,0,0,0,0,1,6,0,5,0,0,0,4,0,0,0,1,0,8,0,7,1,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,23,0,0,0
cbUDv7ILQZM,9983,91,0,14,24,186,23,4,11,10,12,16,0,0,63,10,19,69,3,3501,17,500,44,8,18,435,53,0,4,0,29,1,0,0,47,361,0,7,4,14,6,77,0,0,101,0,466,0,34,14,36,0,770,3,3,169,16,6,56,3,3,0,4,6,6,349,18,377,0,18,42,10,0,0,1,16,4,198,10,93,10,9,16,18,0,0,0,8,12,0,0,58,100,4,2,0,56,0,16,184,0,5,16,23,0,101,6,0,0,724,0,0,2
q_xMc6lDASE,405,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,51,0,1,2,0,0,5,1,0,0,0,0,0,0,0,0,14,0,0,0,0,0,2,0,0,0,0,55,0,0,0,0,0,232,0,0,3,0,0,0,0,0,0,1,1,0,8,1,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,0,0,0
dg7xkSPKqSI,821,45,0,0,1,2,0,0,0,0,2,0,0,0,1,0,1,6,0,154,0,6,1,1,1,9,5,0,0,0,0,0,0,0,1,19,0,0,0,0,0,3,0,1,1,0,46,0,6,0,10,0,461,0,0,5,3,0,0,0,0,0,0,0,0,17,2,2,0,1,4,1,0,0,0,2,0,4,2,3,0,0,0,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,18,0,0,0
khgOm6pmHxA,942,35,0,0,4,1,1,0,0,0,2,0,0,0,0,1,0,2,0,46,1,2,1,0,0,12,1,0,0,0,0,0,0,0,1,13,0,0,0,0,2,1,0,0,2,0,76,0,2,0,2,0,693,0,1,1,2,0,0,0,0,0,0,0,0,15,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,11,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,33,0,0,0
Mu0sQrVXCak,5899,77,0,13,3,83,9,0,0,0,1,6,0,0,10,7,17,73,3,3999,3,251,15,20,11,67,112,0,11,0,7,0,0,0,3,10,0,8,1,13,11,72,0,2,63,0,87,0,3,0,5,0,156,2,0,60,4,2,8,4,1,0,0,2,0,4,73,17,0,2,48,12,0,0,0,17,0,37,8,1,6,0,7,17,0,0,0,5,0,0,0,9,5,0,0,0,2,0,10,24,0,5,0,1,0,3,4,0,0,300,0,0,1
WRv1r_pqCLQ,336,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,31,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,2,0,16,0,0,0,0,0,228,0,0,3,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0
f-92omB-G8w,3643,85,0,4,6,26,19,10,8,2,2,4,0,0,8,1,2,361,0,1386,8,230,13,5,3,73,35,0,3,0,6,0,0,0,14,59,0,1,2,6,1,42,0,2,15,0,169,0,6,8,8,0,153,0,2,34,2,0,9,2,1,0,1,1,7,99,3,13,0,11,5,5,0,1,1,5,1,53,4,151,2,4,3,2,0,0,0,2,9,0,0,12,5,0,1,0,6,0,30,106,0,1,6,2,0,23,1,0,0,257,0,0,1
Rl9h0dkR5lw,485,44,0,0,3,2,1,0,0,0,0,0,0,0,2,1,1,5,0,206,0,5,0,2,0,9,7,0,0,0,0,0,0,0,2,13,0,1,0,1,0,3,0,0,3,0,63,0,1,0,2,0,77,0,0,6,1,0,2,0,0,0,1,0,0,19,0,3,0,1,3,0,0,0,0,1,0,1,1,4,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,18,0,0,0
SsNp8nQ2Z9s,581,31,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,119,0,4,0,0,0,8,1,0,0,0,0,0,0,0,1,19,0,0,0,0,1,2,0,0,2,0,39,0,0,0,0,0,324,0,0,2,2,0,0,0,0,0,1,0,0,11,0,2,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0
hjwI0ORtgmg,1021,64,0,0,2,19,4,3,4,0,0,1,0,0,4,2,1,7,0,351,1,28,7,2,2,39,8,0,1,0,1,1,0,0,6,34,0,1,0,0,1,3,0,0,8,0,173,0,3,0,2,0,132,0,1,11,3,0,1,1,0,0,1,2,0,19,0,1,0,1,4,6,0,1,0,2,3,5,2,16,1,2,0,0,0,0,0,0,1,0,0,10,0,1,0,0,0,0,1,10,0,2,1,2,0,1,0,0,0,50,0,0,0
OryIc_uwiOk,10445,92,0,3,35,167,45,11,38,4,5,13,0,0,55,22,19,94,1,3722,16,223,91,5,26,555,80,0,6,0,11,4,0,0,33,611,0,4,3,18,22,25,0,6,29,0,752,0,19,27,25,1,653,2,8,169,13,5,10,2,0,0,7,8,20,561,6,88,0,32,18,22,0,5,0,9,9,101,24,276,3,9,9,21,0,0,0,3,41,0,0,108,32,0,4,0,10,0,6,259,0,2,16,18,0,17,1,0,0,869,0,0,0
GBd_X-C3PAA,1614,73,0,6,3,25,5,1,0,1,1,1,0,0,26,0,0,9,0,429,4,37,10,2,12,35,4,0,1,0,1,1,0,0,5,24,0,1,0,3,1,38,0,4,5,0,79,0,4,1,3,1,391,0,0,16,2,3,0,1,1,0,0,1,0,16,18,3,0,7,15,9,0,4,0,1,1,7,13,8,1,2,10,10,0,0,0,0,1,0,0,4,6,2,0,0,12,0,9,4,0,0,0,3,0,14,1,0,0,213,0,0,2
XEgjWmHBSG8,638,44,0,0,2,1,1,0,0,0,0,0,0,0,2,0,1,5,0,269,0,7,0,0,0,9,6,0,0,0,0,0,0,0,2,15,0,0,0,1,0,2,0,0,1,0,74,0,0,1,0,0,128,1,0,12,2,0,0,1,0,0,0,0,1,18,1,4,0,3,1,2,0,0,0,5,0,3,0,6,0,0,1,1,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34,0,0,0
Q13fhk-pzMc,600,49,0,0,0,22,0,1,1,1,1,0,0,0,3,2,4,1,0,208,1,7,2,1,4,24,3,0,0,0,1,0,0,0,1,23,0,2,0,0,0,5,0,0,2,0,44,0,1,0,2,0,135,0,0,3,0,0,1,0,0,0,0,0,0,4,3,6,0,1,2,2,0,0,0,1,1,2,0,4,0,1,0,5,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,11,0,0,0,1,0,2,0,0,0,42,0,0,0
yLZOHbOoHfI,374,46,0,0,1,12,0,0,1,0,0,1,0,0,1,0,0,1,0,100,1,7,6,0,1,12,1,0,1,0,0,0,0,0,0,19,0,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,105,0,0,1,2,1,1,0,1,0,0,0,1,10,4,1,0,0,3,2,0,1,0,2,0,2,2,2,0,0,1,0,0,0,0,0,0,0,0,1,5,1,0,0,1,0,0,1,0,0,0,1,0,2,1,0,0,37,0,0,0
_5PELxP8Udg,56999,93,2,39,138,287,47,2,3,32,13,41,0,0,125,55,153,750,10,39839,71,1508,198,129,53,719,642,0,50,0,61,3,0,0,377,226,0,60,12,83,75,584,0,9,312,0,1721,0,90,3,300,7,1624,9,0,558,39,10,91,34,16,0,2,39,0,189,214,297,0,71,393,132,0,2,5,270,13,403,67,44,26,31,72,119,0,0,0,34,6,0,0,251,108,14,4,0,187,0,180,123,0,15,1,43,0,262,23,0,0,1747,0,0,10
dpsiAZ0nLyk,359,32,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,169,0,4,1,0,0,16,4,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,1,0,22,0,3,0,1,0,76,0,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,21,0,0,0
uYDiG9AcMp0,1084,49,0,0,2,2,0,0,0,0,1,1,0,0,8,0,4,11,0,406,2,13,5,0,0,24,9,0,0,0,0,0,0,0,1,13,0,0,0,0,0,7,0,0,6,0,54,0,1,1,1,0,399,0,0,9,0,0,2,1,0,0,0,1,0,7,1,2,0,0,3,6,0,0,0,3,2,9,1,6,1,0,2,0,0,0,0,0,0,0,0,5,2,1,0,0,2,0,1,0,0,0,0,0,0,3,0,0,0,39,0,0,0
CZLIeVxWG3c,1571,53,0,1,1,12,1,0,0,0,0,0,0,0,27,1,2,8,1,838,1,32,2,0,2,14,2,0,2,0,0,0,0,0,0,5,0,1,1,2,2,39,0,3,14,0,48,0,0,0,3,1,357,0,0,11,0,1,1,0,0,0,0,0,0,2,19,5,0,1,3,4,0,0,0,2,0,10,4,3,0,0,1,3,0,0,0,0,0,0,0,3,4,0,0,0,5,0,13,1,0,0,0,0,0,9,0,0,0,36,0,0,0
6d6F63O6CRo,193,36,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,81,2,6,0,1,0,10,1,0,1,0,0,0,0,0,1,5,0,1,0,0,0,3,0,0,1,0,6,0,1,0,2,0,29,0,0,1,0,0,2,2,0,0,0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,2,2,0,4,0,2,0,0,0,0,1,0,0,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0
scyGiphq9Nk,725,31,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,6,0,115,1,4,0,0,0,12,1,0,0,0,0,0,0,0,0,15,0,0,1,0,0,3,0,0,4,0,40,0,0,0,0,0,464,0,0,0,0,0,0,0,0,0,0,0,0,15,2,5,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,0,0,0
MPjQfGhkVjs,922,45,0,0,2,1,3,0,0,1,0,0,0,0,0,0,3,3,0,377,1,7,1,3,0,18,6,0,0,0,1,0,0,0,1,13,0,2,0,0,3,7,0,0,3,0,28,0,1,0,6,0,327,0,0,9,0,0,1,0,0,0,0,0,0,3,2,3,0,0,3,2,0,0,0,1,0,8,1,1,1,0,1,0,0,0,0,0,0,0,0,6,3,0,0,0,28,0,1,0,0,0,0,1,0,6,0,0,0,22,0,0,0
eKF-0yTq2O8,1453,66,0,0,3,4,2,0,0,5,1,2,0,0,5,3,4,18,0,639,8,46,3,3,1,40,12,0,2,0,1,0,0,0,2,8,0,3,1,1,1,53,0,0,7,0,56,0,0,1,15,0,302,0,1,8,0,1,2,4,0,0,0,0,1,9,18,9,0,1,8,3,0,1,0,4,0,23,1,5,1,7,1,0,0,0,0,1,0,0,0,7,2,0,0,0,14,0,5,1,0,0,0,0,0,3,0,0,0,49,0,0,0
qJXCbv9xscI,8024,88,0,4,12,24,8,6,2,2,5,5,0,0,23,10,21,70,2,5347,16,541,44,19,4,76,78,0,7,0,24,0,0,0,13,23,0,24,2,19,4,60,0,1,47,0,235,0,11,10,12,0,174,0,2,46,1,0,22,3,2,0,1,5,4,44,20,46,0,9,36,18,0,2,0,26,1,135,9,96,8,9,10,12,0,0,0,7,2,0,0,24,8,4,0,0,5,0,49,28,0,2,2,2,0,21,1,0,0,237,0,0,0
hZP4khXrMgE,1427,56,0,0,1,3,1,1,0,0,0,1,0,0,6,1,4,7,0,693,3,31,8,1,1,38,14,0,1,0,2,1,0,0,2,40,0,0,0,0,1,24,0,1,16,0,86,0,1,0,0,0,255,0,0,10,0,0,0,0,1,0,0,0,0,16,8,2,0,2,4,4,0,0,0,3,0,17,1,5,1,0,3,4,0,0,0,0,0,0,0,7,0,0,0,0,6,0,1,5,0,0,0,0,0,8,0,0,0,65,0,0,0
ZZwI0AvNbl8,34970,86,0,77,18,386,39,1,4,2,9,30,0,0,101,50,96,454,4,22355,40,1514,144,166,59,421,672,0,72,0,81,2,0,0,31,35,0,32,14,43,51,1316,0,10,275,0,416,0,21,0,39,0,744,5,0,250,48,13,63,45,10,0,0,3,0,38,708,156,0,16,327,107,0,5,0,91,12,231,72,26,40,8,43,64,0,0,0,19,0,0,0,100,71,5,0,0,17,0,233,521,0,26,0,16,0,33,38,0,0,1444,0,0,9
DtmzZftCBHs,354,29,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,81,0,3,0,2,0,11,0,0,0,0,0,0,0,0,1,7,0,0,0,2,0,1,0,0,0,0,44,0,0,0,0,0,141,0,0,4,1,0,1,1,0,0,0,0,0,14,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,19,0,0,0
DA2v9GnVLTc,7961,90,0,2,28,176,61,1,2,11,35,3,0,0,9,7,28,102,0,3225,4,166,380,10,32,141,235,0,1,0,1,0,0,0,59,41,0,139,2,27,9,124,0,0,37,0,349,0,56,27,66,0,135,2,6,79,4,8,12,15,4,0,2,10,1,45,5,45,0,20,47,42,0,3,1,22,4,90,8,19,1,2,17,24,0,0,0,4,3,0,0,163,28,2,0,0,126,0,20,406,0,7,2,11,0,99,67,0,0,624,0,0,7
GLFsB00Yo8s,503,55,0,0,4,8,2,0,0,0,1,0,0,0,0,1,0,5,1,161,1,38,2,3,0,13,2,0,1,0,0,0,0,0,2,20,0,1,0,0,1,5,0,1,2,0,40,0,1,0,3,0,53,1,0,10,0,0,0,1,0,0,0,1,1,18,0,1,0,3,2,1,0,0,0,1,0,14,3,4,0,5,0,1,0,0,0,0,0,0,0,4,2,1,0,0,0,0,1,8,0,0,0,2,0,1,0,0,0,40,0,0,0
gQOnP9rwPI0,386,39,0,1,1,1,0,0,0,0,0,2,0,0,1,0,1,3,0,140,0,3,2,0,0,19,2,0,1,0,0,0,0,0,2,10,0,0,0,0,0,2,0,0,3,0,44,0,1,0,0,0,104,0,0,4,0,0,0,0,0,0,0,0,0,8,2,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0
E3Xz-KpJPmA,1449,70,0,1,2,32,3,3,0,0,1,1,0,0,5,2,3,11,1,696,1,64,8,1,16,17,12,0,3,0,2,0,0,0,7,13,0,0,0,2,3,19,0,1,9,0,54,0,6,1,3,2,121,0,0,28,0,1,22,1,0,0,0,0,2,16,7,3,0,4,6,8,0,1,0,1,0,15,0,10,0,4,4,3,0,0,0,1,0,0,0,3,1,2,0,0,2,0,9,7,0,0,1,4,0,3,0,0,0,142,0,0,0
0Quf0Qc3F1s,131,19,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,1,0,50,0,1,0,1,1,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,33,0,0,2,0,0,0,0,0,0,0,0,0,3,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0
9j6_KM-uzfY,29972,95,0,5,46,810,27,5,19,9,9,40,0,0,136,31,69,496,6,18004,86,1611,107,95,135,253,273,0,20,0,62,2,0,0,73,85,0,37,10,42,15,294,0,5,255,0,1869,0,38,10,45,2,827,13,2,161,22,6,56,24,21,0,1,11,8,93,77,149,0,21,272,67,0,5,2,136,53,292,58,231,18,6,34,210,0,0,0,12,7,0,0,85,62,3,2,0,62,0,134,83,0,24,11,66,0,87,7,0,0,1138,0,0,0
UneJK-nDmi8,499,31,0,0,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,155,0,3,7,0,0,20,2,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,8,0,44,0,1,0,1,0,156,0,0,8,1,0,0,0,0,0,0,0,0,9,1,1,0,0,0,0,0,0,0,1,0,7,2,2,0,0,0,1,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,32,0,0,0
SE05iCw3qY8,15786,94,0,21,36,90,40,10,25,3,8,26,0,0,50,10,26,215,1,7655,27,938,91,6,25,383,112,0,11,0,42,1,0,0,31,317,0,13,6,21,13,66,0,8,76,0,1254,0,12,27,16,0,736,2,5,250,29,4,38,3,1,0,9,4,12,336,24,64,0,35,97,32,0,4,0,35,4,361,11,511,1,12,23,31,0,0,0,7,49,0,0,98,19,8,1,0,18,0,14,131,0,5,23,11,0,29,1,0,0,814,0,0,0
Z5HWOaElqXg,230,27,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,82,1,1,1,0,0,9,3,0,0,0,0,0,0,0,2,6,0,0,0,0,1,1,0,0,1,0,46,0,0,0,2,0,30,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0
IsycRJs-6S8,167,28,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,3,1,54,2,4,1,1,0,7,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,0,1,0,1,0,7,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,37,0,0,0,0,0,0,0,0,1,0,0,0,16,0,0,0
KMIDJb942bc,1646,55,0,0,0,5,1,0,1,0,11,1,0,0,3,0,1,5,0,275,1,26,1,0,0,22,8,0,0,0,1,0,0,0,3,24,0,9,0,1,0,4,0,1,2,0,71,0,2,0,3,0,1012,0,0,2,1,1,0,0,0,0,0,0,0,14,3,17,0,2,4,2,0,0,0,5,1,5,0,1,2,0,0,22,0,0,0,1,0,0,0,5,4,0,0,0,3,0,1,1,0,0,0,0,0,5,0,0,0,35,0,0,0
47THiIN153I,1305,54,0,0,1,3,0,0,0,0,4,1,0,0,1,0,1,18,0,442,2,14,1,1,8,22,5,0,0,0,0,0,0,0,0,6,0,1,0,1,0,73,0,1,1,0,17,0,2,0,6,0,515,0,0,4,0,0,1,0,0,0,0,0,0,10,21,3,0,2,3,2,0,0,0,3,0,1,3,3,5,2,2,5,0,0,0,0,0,0,0,1,4,0,0,0,15,0,5,1,0,0,0,0,0,1,2,0,0,42,0,0,1
IT7TodXsmks,1661,70,0,0,4,16,1,0,0,1,1,0,0,0,5,1,4,74,0,667,5,71,9,35,2,38,15,0,1,0,3,1,0,0,4,41,0,3,2,1,0,4,0,1,3,0,166,0,1,0,1,0,88,0,0,20,11,0,3,4,0,0,1,0,0,27,1,7,0,3,9,2,0,1,1,4,1,22,11,3,1,3,6,7,0,0,0,1,0,0,0,4,8,0,0,0,3,0,7,7,0,0,0,0,0,3,0,0,0,193,0,0,0
-aCrNwGula8,321,33,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,3,0,117,0,13,1,3,1,17,0,0,0,0,1,0,0,0,1,15,0,0,0,0,1,1,0,0,0,0,45,0,0,0,0,0,36,0,0,1,0,0,0,0,0,0,0,0,0,15,1,3,0,0,0,0,0,1,0,1,0,2,0,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,20,0,0,0
