youtube_id,title,total_languages,af,bg,bn,ca,cs,cy,da,de,el,en,es,et,fa,fi,fr,gu,hr,hu,id,it,ja,kn,ko,lt,lv,ml,nl,no,pa,pl,pt,ro,sk,sl,so,sq,sv,sw,th,tl,tr,uk,vi,zh-cn
Wb7dDxDNvtc,네 주위를 맴돌아🌀 24 hour whoa! 🐶🐾🤎 (🎥by #JAEHYUN),4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
RepaW8VtnWk,𝑙𝑖𝑔ℎ𝑡 𝑡ℎ𝑒 𝑓𝑙𝑎𝑚𝑒🐦‍🔥 @ 2025 LE SSERAFIM TOUR 'EASY CRAZY HOT' IN INCHEON #LE_SSERAFIM #르세라핌,7,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ACMyNeYeSrc,DY: A day trip to Lake Como ⛰#Vlog #LakeComo #ITALY #코모 #이탈리아 #DY_Day_in_my_life #DOYOUNG#도영 #shorts,9,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
oiIML2cnBYU,크리스마스 홈파티🎄도 하고 ⛄️ 조명도 만들고 | 성쇼 오늘 무해?! Ep.3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ceX3huxNqso,[TIME TO TWICE] 알바트둥 THE PART-TIMER EP.01 | TWICE REALITY,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32CtDfkoH2A,BTS RM & Megan 'Neva Play' NEW SONG!,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
YU5Mu0S3hLU,That's HOT #SANA 🩶✨ #LE_SSERAFIM #르세라핌 #SAKURA #사쿠라 #LE_SSERAFIM_HOT ❤️‍🔥 #TWICE #트와이스 #사나 #shorts,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1Vy82Zj4KIw,"Stray Kids ""Back Door"" Dance Practice Video (Uniform ver.)",8,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-SyNyQGxhEI,TEN 텐 'Lie With You' Track Video,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
fv1JI32xV_k,BLACKPINK WORLD TOUR [BORN PINK] MELBOURNE HIGHLIGHT CLIP,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
WYljZh_zIo4,Whip☁️Whiplash☁️ᯓ★#aespa #WINTER #Whiplash #shorts,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
t4VDwOEEZEU,"BTS 2025 GRAMMYs Nominations FYC | RM, J-Hope, Jimin, V & Jungkook",5,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
IhwMEPtEKeM,Cheese photo (with 채연) 🧀📸  #SUHO #EXO #엑소 #이채연 #LEECHAEYEON #Cheese #CheeseChallenge,6,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kfbd6tM9MhM,EXO PLANET #5-EXplOration – SURROUND VIEWING TEASER,5,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
vNFTtDh4mEg,BLACKPINK WORLD TOUR [BORN PINK] KAOHSIUNG HIGHLIGHT CLIP,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
xEDBlL--B94,Super Nightwalker😈🌃🐾👣 #TEN #李永钦 #텐 #Nightwalker#여자아이들 #GIDLE #민니 #MINNIE #NCT #WayV #威神V,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
b2YAFV8CdOQ,NOW~~~~~~ #SUHO #수호 #EXO #엑소 #weareoneEXO #점선면 #수호_점선면 #수호_점선면_1to3 #1to3Challenge,5,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
qYXgudKV7fI,Cover｜RENJUN - golden hour (JVKE),3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SDOKMLLJ2pg,TW-LOG @ 4th WORLD TOUR 'Ⅲ' Teaser,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Zd7pcTbti3c,"[4K] 241103 DOYOUNG '시리도록 눈부신' | 2024 DOYOUNG CONCERT [ Dearest Youth, ]",5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
_YajgtGF5s4,BLACKPINK WORLD TOUR [BORN PINK] TOKYO HIGHLIGHT CLIP,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
bY_TqcsMyHM,"Hyunjin ""when the party's over"" (원곡 : Billie Eilish) | [Stray Kids : SKZ-PLAYER]",6,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PLSQhFxBsas,"Agust D 'People' Live Clip (90"") | SUGA: Road to D-DAY",7,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
rRBpQxOq6LQ,Whiplash ᴡ/ᴍɪɴɢᴍɪɴɢᴢ #aespa #WINTER #NINGNING #Whiplash #shorts,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Yl_rmlS4u9s,BLACKPINK - ‘B.P.M.’ Roll #33,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HIN03H2-u8M,[Light Jeans] Bunnies Camp 2024 Tokyo Dome Behind EP.1  | NewJeans,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DnXdZRCQi1U,(⑅˃◡˂⑅) 🎀 #IVE #아이브 #ANYUJIN #안유진 #REI #레이 #LIZ #리즈 #Shorts,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
XL7L20BwGy0,CHANYEOL 찬열 'Black Out' Track Poster # I'm on your side too,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
sm7MPK5FqV8,A little taste😋 of #BTS_Dynamite on the 1B Spotify Plaque🍽️🥳 #BTS #방탄소년단 #다마스포티파이10억스트리밍_감사합니다💜,7,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tQMCXkvvoHc,NCT 2023 CONNECTION #YUTA,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Ne97jyXN6k8,【🎧ASMR】 다채로운 재현의 모습이 담겨있는 JAEHYUN ‘J’ ASMR로 듣기 (Talking ver.),5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
LoSzVHfDIZE,'j-hope IN THE BOX' Highlight: j-hope at Lollapalooza 2022,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
ZSz9gdJgFmk,🧹🪽 #IVE #아이브 #REI #레이 #ATTITUDE #REBELHEART #Shorts,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-yeGjZ__yjk,Performance Film : 10,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
i_44fjSgcTM,BLACKPINK x YouTube Shorts | #PinkVenomChallenge,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t2QISGWvj3Q,₍ᐢ.  ̫ .ᐢ₎ᯓᡣ𐭩 토끼의 먹방로그 𓌉◯𓇋 ‧° ⋅(지브리파크/야시장/히츠마부시/망고빙수/양즈깐루/카오야/렝셉) | 도영이의 청춘여행 in Asia,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Da_-UdzxQ_Y,Ready Get Set GO get it GO ⚾️,5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
bDN0pvwLj2U,TWICE WORLD TOUR 'TWICELIGHTS'in Seoul 'FINALE',4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9LecHE4AMww,🔗 Whiplash (Yeah-yeah-yeah) with #SUNGHOON #aespa  #KARINA #카리나 #Whiplash #ENHYPEN #shorts,6,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
D69vKyWjVGE,I gotta see the meaning of it🛸#NewJeans #뉴진스#NewJeans_Supernatural #NewJeans_RightNow,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ccoQmKWMy1s,[IVE ON] 2024 MAMA AWARDS BEHIND,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
WxcScdGJjtY,We are ONE!👍 Say CHEESE! 🧀 #EXO #엑소 #weareoneEXO #Cheese #수호_Cheese #CheeseChallenge,8,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
wXQVTCDpcSs,in her demure and classy era✨#TWICE #트와이스 #TZUYU #쯔위 #abouTZU #RunAway,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
b1IwHX6oU6c,I'm kickin' back and I'm #NewJeans #뉴진스 #NewJeans_is_Everywhere,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ThmAjL8ruGI,우리 정도는 돼야 할 수 있는 거긴 한데👨🏻‍🍳 | 천지의 이것저것 시즌2 Ep.8,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71cKKiQUqxE,TWICE “Alcohol-Free” Lyrics Video,4,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
KLDzkwYPIx0,[We Flash] 사과해요 나한테!!!! | aespa Fashion Survival EP.01,5,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
xFHP09n3UDc,MBTI Chamber : NCT and the Secret of MBTI | THE NCT SHOW,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
koTz6IjyaGU,SUGA | Agust D TOUR 'D-DAY' in JAPAN : LIVE VIEWING Announcement,7,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Xkvpe5GXdWA,‘Set Me Free Pt.2’ 안무연습실 ver. #세상무해한갭차이 #SetMeFree_Pt2 #지민 #Jimin #Jimin_FACE,8,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6F33l63O57E,"Jump in if you feel it, yeah #JAEHYUN #Smoke",8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
VWLWY2mLL2I,NewJeans (뉴진스) 'ETA' Stage Cam @ CHOSUN UNIVERSITY,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
35XABEDIR7k,BLACKPINK WORLD TOUR [BORN PINK] ENCORE IN NORTH AMERICA TOUR TRAILER,7,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
5eq1mCNRt3s,ITZY編舞變簡單的原因看了超心碎💔3成員曝膝蓋關節不好留真連彎腰都無法！｜#itzy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5vt6SYF0OYQ,It's like biting an apple🍎#NewJeans #뉴진스 #NewJeans_HowSweet #NewJeans_is_Everywhere,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
noJxKw4Dszw,아~ 아쉬↗️워↘️라 | 2025 aespa LIVE TOUR - SYNK : PARALLEL LINE Concert in NORTH AMERICA Behind #2,7,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
50LYcGiWDBY,[Jeans' ZINE] 제1회 JZ 퀴즈쇼 EP.2 예상했어 나 🧐 | NewJeans,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9xG6DGrsd5E,[직캠] 에스파 지젤 ‘Dopamine (GISELLE Solo)’ㅣ2024 aespa LIVE TOUR - SYNK : PARALLEL LINE Concert in SEOUL,8,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
MHNthD09BOQ,TWICE REALITY “TIME TO TWICE” Crime Scene EP.02,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OBu0C3kppdE,"TZUYU ""Run Away"" Comeback Week",5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
ZspUsxmxcyk,#GFRIEND sbn is burning 𝓗𝓞𝓣💙💜🤍 #LE_SSERAFIM #르세라핌 #LE_SSERAFIM_HOT ❤️‍🔥 #여자친구 #shorts,5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Qfj0yvBMB9E,NCT 2021 YearDream : Stage 4 - Resonance,4,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
_8O9IE0t13Q,"1,2,3 IVE 5 EP.8",2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rn6GOQu-d5Q,모든 감각이 널 찾아 | NCT DOJAEJUNG ❮THE MUSIC FILM❯ ‘Triangular Theory of Love’ #PASSION,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
CN4fffh7gmk,[CHOREOGRAPHY] BTS (방탄소년단) 'Dynamite' Dance Practice,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
EjzUnomU4cs,🚲⌯ಣ #LE_SSERAFIM #르세라핌 #shorts,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2mBoaLqpTYI,#SANA heart is burning burning burning🐹#TWICE #트와이스 #사나 #WithYOUth❤‍🔥 #ONESPARK💥,5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sq5cTPiyv8A,[GOING SEVENTEEN] EP.21 논리나잇 Ⅲ #1 (Debate Night Ⅲ #1),5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
etHrHfTsyIw,behind you🐱 #NewJeans #뉴진스 #NewJeans_is_Everywhere,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
YBIS5NTtkNs,aespa 에스파 'Whiplash' ae-NINGNING : Whiplash Universe,4,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
o1aV-bWzVx8,"TWICE REALITY ""TIME TO TWICE"" Healing Camping EP.03",4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
LTllHup_HSw,❷⓿❷❹ ​ 🅘🅥🅔 🌱 #IVE #아이브 #HappyIVEday #IVE_3rd_Anniversary #마지막_달_떠오른_여섯개의_해 ☀ #Shorts,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
WRRNcjkYTWM,준비됐으면 눌러봐 [PLAY] ▶️ #TWICE #트와이스 #TZUYU #쯔위 #abouTZU #RunAway,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
hSkJIVVp1cQ,[Light Jeans] PEPERO Behind🎁 | NewJeans,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
zLnzC2ZuYKE,우리 인연은 깊어🐻⚾️ #NewJeans #뉴진스 #MINJI #두산베어스 #NewJeans_Supernatural #NewJeans_is_Everywhere,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
fyk6vjwI3wc,"IVE, David Guetta - Supernova Love Official Music Video",7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2r5GK9Oer60,HOT(뜨!) SHOT(빵!) #IVE #아이브 #DIVE #다이브 #ATTITUDE #REBELHEART #Shorts,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
XPQ_x-7xxbY,"But are we all lost stars, tryin' to light up the dark? #DK #Lost_Stars #shorts",9,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
lvcNztFK2iE,"TWICE ""Talk that Talk"" Dance Practice Behind the Scenes",6,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
pNq0Obxkq-s,𝕆𝕙 𝕀 𝕜𝕟𝕠𝕨 𝕪𝕠𝕦 𝕨𝕒𝕟𝕥 𝕥𝕠 𝕥𝕒𝕜𝕖 𝕞𝕪 𝕙𝕒𝕟𝕕 🫴 #LE_SSERAFIM #르세라핌 #LE_SSERAFIM_HOT ❤️‍🔥 #ComeOver #shorts,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6ztiULeEphI,[IVE OFF] 제발 뽑혀줘〰😫 인형 뽑기🧸 in Hong Kong,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
PEdWpkeB87s,CHANYEOL 찬열 'Black Out' Track Poster # Back Again,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
rWiTs456fYs,💚🎤Wow wow wow wow🎤💚 #SHALALA_Challenge With #렌 #TAEYONG #태용 #Shorts,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Ffz8WsfQNu4,[GOING SEVENTEEN] EP.109 그르륵 칵칵 TTT #1 (Grrreuk kak kak TTT #1),5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
jZ_qqqUw16s,DOYOUNG '시리도록 눈부신 (The Story)' Recording Behind the Scenes,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YH6Ofy89sDE,GISELLE ‘Dopamine’+WINTER ’Spark’ Recording Behind | 2024 aespa LIVE TOUR - SYNK : PARALLEL LINE,7,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0C0BJEUKTm4,#RunAway 🏃‍♀️ with #SANA 🐹 #TWICE #트와이스 #TZUYU #쯔위 #abouTZU #사나,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
n-3jzVgFJac,Bring your best dance moves and join the #PinkVenomChallenge with us. Only on YouTube Shorts.,9,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1pRteCYqjCE,NCT DOJAEJUNG 'Perfume' Track 06 안녕 (Ordinary) #도영 #NCT_DOJAEJUNG #Perfume,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Emd3lis0q-Q,YUTA in Paris🇫🇷 | Louis Vuitton Men's Spring Summer 2025 Show Behind,8,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
baLouMhCMIc,BLACKPINK - 'Lovesick Girls' M/V HITS 700 MILLION VIEWS,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
W_jWnzWdRrg,이게 바로 고래상어의 힘💪 | KARINA in Okinawa | katarinabluu-log,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
