video_id,language,comment_count,percentage,total_comments,total_languages
x0Lo7nqjMoc,el,1,0.88,113,9
x0Lo7nqjMoc,hi,1,0.88,113,9
y_xBoYMjWik,en,5980,88.23,6778,31
y_xBoYMjWik,ja,363,5.36,6778,31
y_xBoYMjWik,es,245,3.61,6778,31
y_xBoYMjWik,de,196,2.89,6778,31
y_xBoYMjWik,fi,143,2.11,6778,31
y_xBoYMjWik,it,76,1.12,6778,31
y_xBoYMjWik,hi,70,1.03,6778,31
y_xBoYMjWik,fr,67,0.99,6778,31
y_xBoYMjWik,mt,36,0.53,6778,31
y_xBoYMjWik,cs,32,0.47,6778,31
y_xBoYMjWik,sv,32,0.47,6778,31
y_xBoYMjWik,tr,30,0.44,6778,31
y_xBoYMjWik,et,28,0.41,6778,31
y_xBoYMjWik,nl,25,0.37,6778,31
y_xBoYMjWik,pl,25,0.37,6778,31
y_xBoYMjWik,id,19,0.28,6778,31
y_xBoYMjWik,da,13,0.19,6778,31
y_xBoYMjWik,pt,11,0.16,6778,31
y_xBoYMjWik,ar,6,0.09,6778,31
y_xBoYMjWik,bn,3,0.04,6778,31
y_xBoYMjWik,eu,3,0.04,6778,31
y_xBoYMjWik,ko,3,0.04,6778,31
y_xBoYMjWik,lt,3,0.04,6778,31
y_xBoYMjWik,sl,3,0.04,6778,31
y_xBoYMjWik,az,2,0.03,6778,31
y_xBoYMjWik,hu,2,0.03,6778,31
y_xBoYMjWik,ro,2,0.03,6778,31
y_xBoYMjWik,sk,2,0.03,6778,31
y_xBoYMjWik,he,1,0.01,6778,31
y_xBoYMjWik,lv,1,0.01,6778,31
y_xBoYMjWik,te,1,0.01,6778,31
QHD8M6PswwU,en,150,29.64,506,13
QHD8M6PswwU,hi,41,8.1,506,13
QHD8M6PswwU,fi,29,5.73,506,13
QHD8M6PswwU,ja,13,2.57,506,13
QHD8M6PswwU,fr,5,0.99,506,13
QHD8M6PswwU,es,4,0.79,506,13
QHD8M6PswwU,it,2,0.4,506,13
QHD8M6PswwU,mt,2,0.4,506,13
QHD8M6PswwU,bn,1,0.2,506,13
QHD8M6PswwU,de,1,0.2,506,13
QHD8M6PswwU,et,1,0.2,506,13
QHD8M6PswwU,he,1,0.2,506,13
QHD8M6PswwU,nl,1,0.2,506,13
hk0Xgy03UIA,en,14486,103.07,14054,35
hk0Xgy03UIA,hi,1474,10.49,14054,35
hk0Xgy03UIA,fi,1140,8.11,14054,35
hk0Xgy03UIA,ja,536,3.81,14054,35
hk0Xgy03UIA,fr,395,2.81,14054,35
hk0Xgy03UIA,es,373,2.65,14054,35
hk0Xgy03UIA,de,368,2.62,14054,35
hk0Xgy03UIA,it,161,1.15,14054,35
hk0Xgy03UIA,pl,100,0.71,14054,35
hk0Xgy03UIA,mt,72,0.51,14054,35
hk0Xgy03UIA,tr,71,0.51,14054,35
hk0Xgy03UIA,et,64,0.46,14054,35
hk0Xgy03UIA,nl,60,0.43,14054,35
hk0Xgy03UIA,da,49,0.35,14054,35
hk0Xgy03UIA,cs,43,0.31,14054,35
hk0Xgy03UIA,id,43,0.31,14054,35
hk0Xgy03UIA,sv,37,0.26,14054,35
hk0Xgy03UIA,ro,31,0.22,14054,35
hk0Xgy03UIA,pt,26,0.19,14054,35
hk0Xgy03UIA,el,17,0.12,14054,35
hk0Xgy03UIA,lt,17,0.12,14054,35
hk0Xgy03UIA,sk,10,0.07,14054,35
hk0Xgy03UIA,ar,8,0.06,14054,35
hk0Xgy03UIA,bn,8,0.06,14054,35
hk0Xgy03UIA,sl,8,0.06,14054,35
hk0Xgy03UIA,eu,5,0.04,14054,35
hk0Xgy03UIA,lv,4,0.03,14054,35
hk0Xgy03UIA,no,4,0.03,14054,35
hk0Xgy03UIA,ru,4,0.03,14054,35
hk0Xgy03UIA,az,3,0.02,14054,35
hk0Xgy03UIA,ko,3,0.02,14054,35
hk0Xgy03UIA,th,2,0.01,14054,35
hk0Xgy03UIA,he,1,0.01,14054,35
hk0Xgy03UIA,hu,1,0.01,14054,35
hk0Xgy03UIA,te,1,0.01,14054,35
TWnjHmBrhNs,en,286,146.67,195,18
TWnjHmBrhNs,fr,27,13.85,195,18
TWnjHmBrhNs,es,14,7.18,195,18
TWnjHmBrhNs,hi,11,5.64,195,18
TWnjHmBrhNs,fi,10,5.13,195,18
TWnjHmBrhNs,da,6,3.08,195,18
TWnjHmBrhNs,id,6,3.08,195,18
TWnjHmBrhNs,pl,6,3.08,195,18
TWnjHmBrhNs,it,5,2.56,195,18
TWnjHmBrhNs,ja,4,2.05,195,18
TWnjHmBrhNs,de,2,1.03,195,18
TWnjHmBrhNs,pt,2,1.03,195,18
TWnjHmBrhNs,ro,2,1.03,195,18
TWnjHmBrhNs,sl,2,1.03,195,18
TWnjHmBrhNs,cs,1,0.51,195,18
TWnjHmBrhNs,eu,1,0.51,195,18
TWnjHmBrhNs,nl,1,0.51,195,18
TWnjHmBrhNs,sv,1,0.51,195,18
y4Tr8LE5yV4,en,529,102.32,517,18
y4Tr8LE5yV4,hi,32,6.19,517,18
y4Tr8LE5yV4,fr,31,6.0,517,18
y4Tr8LE5yV4,de,28,5.42,517,18
y4Tr8LE5yV4,fi,28,5.42,517,18
y4Tr8LE5yV4,es,10,1.93,517,18
y4Tr8LE5yV4,ja,9,1.74,517,18
y4Tr8LE5yV4,it,8,1.55,517,18
y4Tr8LE5yV4,pt,6,1.16,517,18
y4Tr8LE5yV4,cs,5,0.97,517,18
y4Tr8LE5yV4,ro,4,0.77,517,18
y4Tr8LE5yV4,sv,3,0.58,517,18
y4Tr8LE5yV4,az,2,0.39,517,18
y4Tr8LE5yV4,bn,2,0.39,517,18
y4Tr8LE5yV4,mt,2,0.39,517,18
y4Tr8LE5yV4,pl,2,0.39,517,18
y4Tr8LE5yV4,da,1,0.19,517,18
y4Tr8LE5yV4,et,1,0.19,517,18
l_eiDqD4MDg,en,795,148.6,535,23
l_eiDqD4MDg,de,43,8.04,535,23
l_eiDqD4MDg,fi,32,5.98,535,23
l_eiDqD4MDg,hi,29,5.42,535,23
l_eiDqD4MDg,ja,26,4.86,535,23
l_eiDqD4MDg,es,20,3.74,535,23
l_eiDqD4MDg,fr,15,2.8,535,23
l_eiDqD4MDg,it,14,2.62,535,23
l_eiDqD4MDg,et,13,2.43,535,23
l_eiDqD4MDg,da,8,1.5,535,23
l_eiDqD4MDg,pl,6,1.12,535,23
l_eiDqD4MDg,id,4,0.75,535,23
l_eiDqD4MDg,lt,3,0.56,535,23
l_eiDqD4MDg,nl,3,0.56,535,23
l_eiDqD4MDg,mt,2,0.37,535,23
l_eiDqD4MDg,ro,2,0.37,535,23
l_eiDqD4MDg,sv,2,0.37,535,23
l_eiDqD4MDg,bn,1,0.19,535,23
l_eiDqD4MDg,cs,1,0.19,535,23
l_eiDqD4MDg,el,1,0.19,535,23
l_eiDqD4MDg,hu,1,0.19,535,23
l_eiDqD4MDg,ko,1,0.19,535,23
l_eiDqD4MDg,pt,1,0.19,535,23
QIbfPcIfl64,en,168,84.42,199,16
QIbfPcIfl64,hi,18,9.05,199,16
QIbfPcIfl64,fi,14,7.04,199,16
QIbfPcIfl64,ja,10,5.03,199,16
QIbfPcIfl64,es,6,3.02,199,16
QIbfPcIfl64,lt,5,2.51,199,16
QIbfPcIfl64,de,4,2.01,199,16
QIbfPcIfl64,cs,2,1.01,199,16
QIbfPcIfl64,da,2,1.01,199,16
QIbfPcIfl64,fr,2,1.01,199,16
QIbfPcIfl64,it,2,1.01,199,16
QIbfPcIfl64,pt,2,1.01,199,16
QIbfPcIfl64,sv,2,1.01,199,16
QIbfPcIfl64,et,1,0.5,199,16
QIbfPcIfl64,eu,1,0.5,199,16
QIbfPcIfl64,nl,1,0.5,199,16
E1ZqORJgcEw,en,99,102.06,97,13
E1ZqORJgcEw,fi,4,4.12,97,13
E1ZqORJgcEw,ja,3,3.09,97,13
E1ZqORJgcEw,da,2,2.06,97,13
E1ZqORJgcEw,de,2,2.06,97,13
E1ZqORJgcEw,fr,2,2.06,97,13
E1ZqORJgcEw,hi,2,2.06,97,13
E1ZqORJgcEw,cs,1,1.03,97,13
E1ZqORJgcEw,el,1,1.03,97,13
E1ZqORJgcEw,et,1,1.03,97,13
E1ZqORJgcEw,it,1,1.03,97,13
E1ZqORJgcEw,mt,1,1.03,97,13
E1ZqORJgcEw,sv,1,1.03,97,13
wsSmCuFyJAo,en,443,109.38,405,19
wsSmCuFyJAo,fi,25,6.17,405,19
wsSmCuFyJAo,et,23,5.68,405,19
wsSmCuFyJAo,es,14,3.46,405,19
wsSmCuFyJAo,hi,11,2.72,405,19
wsSmCuFyJAo,de,10,2.47,405,19
wsSmCuFyJAo,fr,9,2.22,405,19
wsSmCuFyJAo,ja,9,2.22,405,19
wsSmCuFyJAo,sv,6,1.48,405,19
wsSmCuFyJAo,id,5,1.23,405,19
wsSmCuFyJAo,it,5,1.23,405,19
wsSmCuFyJAo,cs,3,0.74,405,19
wsSmCuFyJAo,bn,2,0.49,405,19
wsSmCuFyJAo,el,2,0.49,405,19
wsSmCuFyJAo,sl,2,0.49,405,19
wsSmCuFyJAo,lt,1,0.25,405,19
wsSmCuFyJAo,nl,1,0.25,405,19
wsSmCuFyJAo,pt,1,0.25,405,19
wsSmCuFyJAo,ro,1,0.25,405,19
klbdGv5Bz3U,en,18251,75.56,24153,39
klbdGv5Bz3U,hi,1416,5.86,24153,39
klbdGv5Bz3U,fi,1326,5.49,24153,39
klbdGv5Bz3U,ja,762,3.15,24153,39
klbdGv5Bz3U,es,761,3.15,24153,39
klbdGv5Bz3U,de,728,3.01,24153,39
klbdGv5Bz3U,fr,337,1.4,24153,39
klbdGv5Bz3U,it,261,1.08,24153,39
klbdGv5Bz3U,cs,156,0.65,24153,39
klbdGv5Bz3U,tr,119,0.49,24153,39
klbdGv5Bz3U,mt,114,0.47,24153,39
klbdGv5Bz3U,pl,107,0.44,24153,39
klbdGv5Bz3U,da,105,0.43,24153,39
klbdGv5Bz3U,id,103,0.43,24153,39
klbdGv5Bz3U,nl,74,0.31,24153,39
klbdGv5Bz3U,sv,70,0.29,24153,39
klbdGv5Bz3U,el,60,0.25,24153,39
klbdGv5Bz3U,ro,46,0.19,24153,39
klbdGv5Bz3U,et,42,0.17,24153,39
klbdGv5Bz3U,lt,31,0.13,24153,39
klbdGv5Bz3U,pt,30,0.12,24153,39
klbdGv5Bz3U,sl,28,0.12,24153,39
klbdGv5Bz3U,ar,26,0.11,24153,39
klbdGv5Bz3U,bn,17,0.07,24153,39
klbdGv5Bz3U,sk,14,0.06,24153,39
klbdGv5Bz3U,no,12,0.05,24153,39
klbdGv5Bz3U,eu,11,0.05,24153,39
klbdGv5Bz3U,ko,8,0.03,24153,39
klbdGv5Bz3U,ru,7,0.03,24153,39
klbdGv5Bz3U,he,5,0.02,24153,39
klbdGv5Bz3U,hu,5,0.02,24153,39
klbdGv5Bz3U,az,2,0.01,24153,39
klbdGv5Bz3U,or,2,0.01,24153,39
klbdGv5Bz3U,pa,2,0.01,24153,39
klbdGv5Bz3U,sq,2,0.01,24153,39
klbdGv5Bz3U,lv,1,0.0,24153,39
klbdGv5Bz3U,mr,1,0.0,24153,39
klbdGv5Bz3U,ta,1,0.0,24153,39
klbdGv5Bz3U,th,1,0.0,24153,39
yClGpsAUm84,en,58973,138.9,42458,43
yClGpsAUm84,es,2985,7.03,42458,43
yClGpsAUm84,fr,1850,4.36,42458,43
yClGpsAUm84,de,1693,3.99,42458,43
yClGpsAUm84,it,836,1.97,42458,43
yClGpsAUm84,bn,352,0.83,42458,43
yClGpsAUm84,ja,331,0.78,42458,43
yClGpsAUm84,nl,309,0.73,42458,43
yClGpsAUm84,da,281,0.66,42458,43
yClGpsAUm84,fi,266,0.63,42458,43
yClGpsAUm84,sv,256,0.6,42458,43
yClGpsAUm84,mt,217,0.51,42458,43
yClGpsAUm84,tr,183,0.43,42458,43
yClGpsAUm84,pl,172,0.41,42458,43
yClGpsAUm84,et,158,0.37,42458,43
yClGpsAUm84,ar,140,0.33,42458,43
yClGpsAUm84,id,119,0.28,42458,43
yClGpsAUm84,ro,117,0.28,42458,43
yClGpsAUm84,pt,110,0.26,42458,43
yClGpsAUm84,lt,77,0.18,42458,43
yClGpsAUm84,cs,63,0.15,42458,43
yClGpsAUm84,hu,42,0.1,42458,43
yClGpsAUm84,sl,35,0.08,42458,43
yClGpsAUm84,az,30,0.07,42458,43
yClGpsAUm84,sk,29,0.07,42458,43
yClGpsAUm84,hi,25,0.06,42458,43
yClGpsAUm84,eu,18,0.04,42458,43
yClGpsAUm84,pa,17,0.04,42458,43
yClGpsAUm84,ml,14,0.03,42458,43
yClGpsAUm84,he,13,0.03,42458,43
yClGpsAUm84,ru,11,0.03,42458,43
yClGpsAUm84,th,9,0.02,42458,43
yClGpsAUm84,ko,8,0.02,42458,43
yClGpsAUm84,lv,7,0.02,42458,43
yClGpsAUm84,te,5,0.01,42458,43
yClGpsAUm84,sq,4,0.01,42458,43
yClGpsAUm84,gu,2,0.0,42458,43
yClGpsAUm84,no,2,0.0,42458,43
yClGpsAUm84,ta,2,0.0,42458,43
yClGpsAUm84,ca,1,0.0,42458,43
yClGpsAUm84,el,1,0.0,42458,43
yClGpsAUm84,kn,1,0.0,42458,43
yClGpsAUm84,vi,1,0.0,42458,43
zfCo-X7UmKI,en,10984,159.4,6891,32
zfCo-X7UmKI,es,386,5.6,6891,32
zfCo-X7UmKI,ja,303,4.4,6891,32
zfCo-X7UmKI,de,222,3.22,6891,32
zfCo-X7UmKI,fi,201,2.92,6891,32
zfCo-X7UmKI,fr,185,2.68,6891,32
zfCo-X7UmKI,it,124,1.8,6891,32
zfCo-X7UmKI,hi,92,1.34,6891,32
zfCo-X7UmKI,pl,59,0.86,6891,32
zfCo-X7UmKI,cs,56,0.81,6891,32
zfCo-X7UmKI,mt,56,0.81,6891,32
zfCo-X7UmKI,nl,56,0.81,6891,32
zfCo-X7UmKI,da,52,0.75,6891,32
zfCo-X7UmKI,tr,48,0.7,6891,32
zfCo-X7UmKI,ro,34,0.49,6891,32
zfCo-X7UmKI,et,32,0.46,6891,32
zfCo-X7UmKI,sv,27,0.39,6891,32
zfCo-X7UmKI,id,24,0.35,6891,32
zfCo-X7UmKI,bn,22,0.32,6891,32
zfCo-X7UmKI,ar,12,0.17,6891,32
zfCo-X7UmKI,lt,12,0.17,6891,32
zfCo-X7UmKI,pt,10,0.15,6891,32
zfCo-X7UmKI,hu,5,0.07,6891,32
zfCo-X7UmKI,eu,4,0.06,6891,32
zfCo-X7UmKI,sk,4,0.06,6891,32
zfCo-X7UmKI,el,3,0.04,6891,32
zfCo-X7UmKI,he,3,0.04,6891,32
zfCo-X7UmKI,ko,3,0.04,6891,32
zfCo-X7UmKI,az,2,0.03,6891,32
zfCo-X7UmKI,ca,2,0.03,6891,32
zfCo-X7UmKI,ru,2,0.03,6891,32
zfCo-X7UmKI,sl,2,0.03,6891,32
8H40GIXZAqk,en,906,142.9,634,23
8H40GIXZAqk,fi,42,6.62,634,23
8H40GIXZAqk,fr,37,5.84,634,23
8H40GIXZAqk,es,30,4.73,634,23
8H40GIXZAqk,hi,26,4.1,634,23
8H40GIXZAqk,it,20,3.15,634,23
8H40GIXZAqk,de,17,2.68,634,23
8H40GIXZAqk,ja,17,2.68,634,23
8H40GIXZAqk,da,13,2.05,634,23
8H40GIXZAqk,pl,12,1.89,634,23
8H40GIXZAqk,et,9,1.42,634,23
8H40GIXZAqk,cs,5,0.79,634,23
8H40GIXZAqk,mt,5,0.79,634,23
8H40GIXZAqk,bn,3,0.47,634,23
8H40GIXZAqk,lt,3,0.47,634,23
8H40GIXZAqk,nl,3,0.47,634,23
8H40GIXZAqk,ro,3,0.47,634,23
8H40GIXZAqk,id,2,0.32,634,23
8H40GIXZAqk,az,1,0.16,634,23
8H40GIXZAqk,el,1,0.16,634,23
8H40GIXZAqk,pt,1,0.16,634,23
8H40GIXZAqk,sk,1,0.16,634,23
8H40GIXZAqk,sv,1,0.16,634,23
8eGoPXPUEg8,en,5702,131.5,4336,29
8eGoPXPUEg8,de,216,4.98,4336,29
8eGoPXPUEg8,es,214,4.94,4336,29
8eGoPXPUEg8,fi,178,4.11,4336,29
8eGoPXPUEg8,cs,137,3.16,4336,29
8eGoPXPUEg8,hi,132,3.04,4336,29
8eGoPXPUEg8,ja,123,2.84,4336,29
8eGoPXPUEg8,fr,87,2.01,4336,29
8eGoPXPUEg8,it,63,1.45,4336,29
8eGoPXPUEg8,pl,44,1.01,4336,29
8eGoPXPUEg8,nl,42,0.97,4336,29
8eGoPXPUEg8,sv,28,0.65,4336,29
8eGoPXPUEg8,ro,24,0.55,4336,29
8eGoPXPUEg8,da,22,0.51,4336,29
8eGoPXPUEg8,sl,22,0.51,4336,29
8eGoPXPUEg8,id,17,0.39,4336,29
8eGoPXPUEg8,mt,16,0.37,4336,29
8eGoPXPUEg8,et,14,0.32,4336,29
8eGoPXPUEg8,pt,9,0.21,4336,29
8eGoPXPUEg8,lt,8,0.18,4336,29
8eGoPXPUEg8,ar,7,0.16,4336,29
8eGoPXPUEg8,el,5,0.12,4336,29
8eGoPXPUEg8,bn,4,0.09,4336,29
8eGoPXPUEg8,sk,4,0.09,4336,29
8eGoPXPUEg8,eu,3,0.07,4336,29
8eGoPXPUEg8,he,2,0.05,4336,29
8eGoPXPUEg8,hu,2,0.05,4336,29
8eGoPXPUEg8,az,1,0.02,4336,29
8eGoPXPUEg8,lv,1,0.02,4336,29
1WsSY1I17gw,en,142095,129.02,110137,43
1WsSY1I17gw,ja,10245,9.3,110137,43
1WsSY1I17gw,es,5234,4.75,110137,43
1WsSY1I17gw,de,3895,3.54,110137,43
1WsSY1I17gw,fr,2120,1.92,110137,43
1WsSY1I17gw,cs,1882,1.71,110137,43
1WsSY1I17gw,fi,1276,1.16,110137,43
1WsSY1I17gw,it,1220,1.11,110137,43
1WsSY1I17gw,et,827,0.75,110137,43
1WsSY1I17gw,nl,762,0.69,110137,43
1WsSY1I17gw,sv,685,0.62,110137,43
1WsSY1I17gw,da,671,0.61,110137,43
1WsSY1I17gw,mt,607,0.55,110137,43
1WsSY1I17gw,pl,595,0.54,110137,43
1WsSY1I17gw,id,551,0.5,110137,43
1WsSY1I17gw,ro,344,0.31,110137,43
1WsSY1I17gw,hi,331,0.3,110137,43
1WsSY1I17gw,el,322,0.29,110137,43
1WsSY1I17gw,pt,288,0.26,110137,43
1WsSY1I17gw,ar,218,0.2,110137,43
1WsSY1I17gw,sk,204,0.19,110137,43
1WsSY1I17gw,lt,195,0.18,110137,43
1WsSY1I17gw,sl,161,0.15,110137,43
1WsSY1I17gw,bn,111,0.1,110137,43
1WsSY1I17gw,tr,95,0.09,110137,43
1WsSY1I17gw,no,84,0.08,110137,43
1WsSY1I17gw,hu,65,0.06,110137,43
1WsSY1I17gw,ko,47,0.04,110137,43
1WsSY1I17gw,lv,43,0.04,110137,43
1WsSY1I17gw,az,30,0.03,110137,43
1WsSY1I17gw,eu,30,0.03,110137,43
1WsSY1I17gw,he,29,0.03,110137,43
1WsSY1I17gw,ru,25,0.02,110137,43
1WsSY1I17gw,ta,18,0.02,110137,43
1WsSY1I17gw,pa,17,0.02,110137,43
1WsSY1I17gw,te,7,0.01,110137,43
1WsSY1I17gw,kn,5,0.0,110137,43
1WsSY1I17gw,cy,2,0.0,110137,43
1WsSY1I17gw,th,2,0.0,110137,43
1WsSY1I17gw,ca,1,0.0,110137,43
1WsSY1I17gw,ml,1,0.0,110137,43
1WsSY1I17gw,or,1,0.0,110137,43
1WsSY1I17gw,vi,1,0.0,110137,43
s1y2wwngjpg,en,89,136.92,65,16
s1y2wwngjpg,fi,12,18.46,65,16
s1y2wwngjpg,es,5,7.69,65,16
s1y2wwngjpg,ja,5,7.69,65,16
s1y2wwngjpg,de,3,4.62,65,16
s1y2wwngjpg,it,3,4.62,65,16
s1y2wwngjpg,fr,2,3.08,65,16
s1y2wwngjpg,hi,2,3.08,65,16
s1y2wwngjpg,sv,2,3.08,65,16
s1y2wwngjpg,az,1,1.54,65,16
s1y2wwngjpg,da,1,1.54,65,16
s1y2wwngjpg,el,1,1.54,65,16
s1y2wwngjpg,id,1,1.54,65,16
s1y2wwngjpg,ko,1,1.54,65,16
s1y2wwngjpg,ro,1,1.54,65,16
s1y2wwngjpg,sk,1,1.54,65,16
Tnd-MzvtmfY,en,776,96.64,803,22
Tnd-MzvtmfY,fi,31,3.86,803,22
Tnd-MzvtmfY,hi,31,3.86,803,22
Tnd-MzvtmfY,es,30,3.74,803,22
Tnd-MzvtmfY,de,26,3.24,803,22
Tnd-MzvtmfY,ja,22,2.74,803,22
Tnd-MzvtmfY,fr,19,2.37,803,22
Tnd-MzvtmfY,cs,11,1.37,803,22
Tnd-MzvtmfY,it,9,1.12,803,22
Tnd-MzvtmfY,da,8,1.0,803,22
Tnd-MzvtmfY,sl,7,0.87,803,22
Tnd-MzvtmfY,sv,7,0.87,803,22
Tnd-MzvtmfY,id,5,0.62,803,22
Tnd-MzvtmfY,ro,3,0.37,803,22
Tnd-MzvtmfY,lt,2,0.25,803,22
Tnd-MzvtmfY,pl,2,0.25,803,22
Tnd-MzvtmfY,bn,1,0.12,803,22
Tnd-MzvtmfY,et,1,0.12,803,22
Tnd-MzvtmfY,eu,1,0.12,803,22
Tnd-MzvtmfY,mt,1,0.12,803,22
Tnd-MzvtmfY,nl,1,0.12,803,22
Tnd-MzvtmfY,pt,1,0.12,803,22
8zUlnoHjJV4,en,429,28.32,1515,19
8zUlnoHjJV4,hi,79,5.21,1515,19
8zUlnoHjJV4,fi,70,4.62,1515,19
8zUlnoHjJV4,ja,36,2.38,1515,19
8zUlnoHjJV4,de,13,0.86,1515,19
8zUlnoHjJV4,fr,8,0.53,1515,19
8zUlnoHjJV4,es,6,0.4,1515,19
8zUlnoHjJV4,cs,5,0.33,1515,19
8zUlnoHjJV4,id,5,0.33,1515,19
8zUlnoHjJV4,it,4,0.26,1515,19
8zUlnoHjJV4,ko,3,0.2,1515,19
8zUlnoHjJV4,nl,3,0.2,1515,19
8zUlnoHjJV4,pl,3,0.2,1515,19
8zUlnoHjJV4,bn,2,0.13,1515,19
8zUlnoHjJV4,da,2,0.13,1515,19
8zUlnoHjJV4,pt,2,0.13,1515,19
8zUlnoHjJV4,et,1,0.07,1515,19
8zUlnoHjJV4,lt,1,0.07,1515,19
8zUlnoHjJV4,mt,1,0.07,1515,19
Dj2nNhZVrOw,en,439,48.89,898,22
Dj2nNhZVrOw,hi,53,5.9,898,22
Dj2nNhZVrOw,fi,48,5.35,898,22
Dj2nNhZVrOw,ja,19,2.12,898,22
Dj2nNhZVrOw,fr,14,1.56,898,22
Dj2nNhZVrOw,de,10,1.11,898,22
Dj2nNhZVrOw,es,10,1.11,898,22
Dj2nNhZVrOw,it,8,0.89,898,22
Dj2nNhZVrOw,cs,5,0.56,898,22
Dj2nNhZVrOw,pl,4,0.45,898,22
Dj2nNhZVrOw,az,2,0.22,898,22
Dj2nNhZVrOw,bn,2,0.22,898,22
Dj2nNhZVrOw,da,2,0.22,898,22
Dj2nNhZVrOw,mt,2,0.22,898,22
Dj2nNhZVrOw,pt,2,0.22,898,22
Dj2nNhZVrOw,et,1,0.11,898,22
Dj2nNhZVrOw,he,1,0.11,898,22
Dj2nNhZVrOw,id,1,0.11,898,22
Dj2nNhZVrOw,lt,1,0.11,898,22
Dj2nNhZVrOw,lv,1,0.11,898,22
Dj2nNhZVrOw,nl,1,0.11,898,22
Dj2nNhZVrOw,sv,1,0.11,898,22
AZZh295Y_go,en,1204,135.89,886,21
AZZh295Y_go,cs,54,6.09,886,21
AZZh295Y_go,fi,49,5.53,886,21
AZZh295Y_go,hi,40,4.51,886,21
AZZh295Y_go,es,38,4.29,886,21
AZZh295Y_go,ja,31,3.5,886,21
AZZh295Y_go,de,15,1.69,886,21
AZZh295Y_go,it,9,1.02,886,21
AZZh295Y_go,fr,8,0.9,886,21
AZZh295Y_go,sv,7,0.79,886,21
AZZh295Y_go,el,6,0.68,886,21
AZZh295Y_go,pl,5,0.56,886,21
AZZh295Y_go,id,4,0.45,886,21
AZZh295Y_go,mt,4,0.45,886,21
AZZh295Y_go,da,2,0.23,886,21
AZZh295Y_go,lt,2,0.23,886,21
AZZh295Y_go,bn,1,0.11,886,21
AZZh295Y_go,et,1,0.11,886,21
AZZh295Y_go,nl,1,0.11,886,21
AZZh295Y_go,ro,1,0.11,886,21
AZZh295Y_go,sl,1,0.11,886,21
0QG5p1pXtaA,en,401,101.01,397,17
0QG5p1pXtaA,fi,18,4.53,397,17
0QG5p1pXtaA,ja,16,4.03,397,17
0QG5p1pXtaA,de,15,3.78,397,17
0QG5p1pXtaA,es,13,3.27,397,17
0QG5p1pXtaA,fr,13,3.27,397,17
0QG5p1pXtaA,hi,12,3.02,397,17
0QG5p1pXtaA,lt,7,1.76,397,17
0QG5p1pXtaA,cs,3,0.76,397,17
0QG5p1pXtaA,it,3,0.76,397,17
0QG5p1pXtaA,ro,2,0.5,397,17
0QG5p1pXtaA,ar,1,0.25,397,17
0QG5p1pXtaA,hu,1,0.25,397,17
0QG5p1pXtaA,nl,1,0.25,397,17
0QG5p1pXtaA,sl,1,0.25,397,17
0QG5p1pXtaA,sv,1,0.25,397,17
0QG5p1pXtaA,tr,1,0.25,397,17
QlzWHuvD-9g,en,937,547.95,171,21
QlzWHuvD-9g,de,45,26.32,171,21
QlzWHuvD-9g,fr,27,15.79,171,21
QlzWHuvD-9g,es,24,14.04,171,21
QlzWHuvD-9g,ja,23,13.45,171,21
QlzWHuvD-9g,it,13,7.6,171,21
QlzWHuvD-9g,fi,9,5.26,171,21
QlzWHuvD-9g,pl,9,5.26,171,21
QlzWHuvD-9g,nl,8,4.68,171,21
QlzWHuvD-9g,sv,8,4.68,171,21
QlzWHuvD-9g,id,3,1.75,171,21
QlzWHuvD-9g,bn,2,1.17,171,21
QlzWHuvD-9g,cs,2,1.17,171,21
QlzWHuvD-9g,hi,2,1.17,171,21
QlzWHuvD-9g,hu,2,1.17,171,21
QlzWHuvD-9g,mt,2,1.17,171,21
QlzWHuvD-9g,da,1,0.58,171,21
QlzWHuvD-9g,el,1,0.58,171,21
QlzWHuvD-9g,et,1,0.58,171,21
QlzWHuvD-9g,pt,1,0.58,171,21
QlzWHuvD-9g,ro,1,0.58,171,21
LZBI9wFGNDU,en,18812,154.64,12165,37
LZBI9wFGNDU,de,676,5.56,12165,37
LZBI9wFGNDU,es,645,5.3,12165,37
LZBI9wFGNDU,fr,356,2.93,12165,37
LZBI9wFGNDU,fi,351,2.89,12165,37
LZBI9wFGNDU,it,347,2.85,12165,37
LZBI9wFGNDU,ja,287,2.36,12165,37
LZBI9wFGNDU,lt,273,2.24,12165,37
LZBI9wFGNDU,hi,181,1.49,12165,37
LZBI9wFGNDU,sv,109,0.9,12165,37
LZBI9wFGNDU,id,88,0.72,12165,37
LZBI9wFGNDU,mt,88,0.72,12165,37
LZBI9wFGNDU,cs,73,0.6,12165,37
LZBI9wFGNDU,ro,69,0.57,12165,37
LZBI9wFGNDU,nl,65,0.53,12165,37
LZBI9wFGNDU,da,62,0.51,12165,37
LZBI9wFGNDU,et,59,0.48,12165,37
LZBI9wFGNDU,pl,56,0.46,12165,37
LZBI9wFGNDU,pt,41,0.34,12165,37
LZBI9wFGNDU,sl,30,0.25,12165,37
LZBI9wFGNDU,bn,29,0.24,12165,37
LZBI9wFGNDU,ko,29,0.24,12165,37
LZBI9wFGNDU,tr,29,0.24,12165,37
LZBI9wFGNDU,ar,25,0.21,12165,37
LZBI9wFGNDU,az,15,0.12,12165,37
LZBI9wFGNDU,lv,7,0.06,12165,37
LZBI9wFGNDU,sk,4,0.03,12165,37
