video_id,title,total_comments,total_language_count,lang_Tamil,lang_Arabic,lang_Spanish,lang_Turkish,lang_Croatian,lang_Korean,lang_Japanese,lang_Slovenian,lang_Estonian,lang_unknown,lang_Albanian,lang_Kannada,lang_Malayalam,lang_Welsh,lang_French,lang_Nepali,lang_Somali,lang_Polish,lang_Hungarian,lang_Thai,lang_Persian,lang_Marathi,lang_Slovak,lang_Indonesian,lang_German,lang_Greek,lang_Czech,lang_Romanian,lang_Macedonian,lang_Catalan,lang_Gujarati,lang_Danish,lang_Afrikaans,lang_Lithuanian,lang_Bulgarian,lang_English,lang_Latvian,lang_Chinese (Taiwan),lang_Swedish,lang_Chinese (China),lang_Urdu,lang_Norwegian,lang_Vietnamese,lang_Filipino,lang_Punjabi,lang_Hindi,lang_Portuguese,lang_Swahili,lang_Hebrew,lang_Finnish,lang_Russian,lang_Dutch,lang_Ukrainian,lang_Bangla,lang_Telugu,lang_Italian
qDF-Wy0M0S4,Video qDF-Wy0M0S4,1019,41,0,9,59,8,10,40,185,3,5,65,1,0,0,18,40,0,31,8,5,2,4,0,14,11,26,0,2,3,0,4,0,4,3,6,1,282,1,0,2,3,1,8,13,16,0,0,66,14,0,8,6,12,0,0,0,20
WJua7KEP,Video WJua7KEP,25148,45,0,169,722,166,52,1154,87,106,178,815,35,0,0,392,133,0,424,100,66,47,22,0,32,189,751,3,19,51,3,106,0,99,333,17,6,16958,8,5,48,21,1,140,127,270,0,0,435,170,0,183,37,341,7,0,0,120
R9VDPMk5ls0,Video R9VDPMk5ls0,117036,51,1,338,2132,327,298,4115,583,364,683,10651,229,0,1,1897,1304,0,2850,445,335,171,60,0,579,2321,5144,22,303,452,6,778,1,978,1543,76,10,64448,42,28,512,242,11,920,1429,2076,4,6,1276,1799,0,521,126,3819,30,0,1,749
2mBoaLqpTYI,Video 2mBoaLqpTYI,1123,37,0,2,24,9,6,134,359,4,4,76,1,0,0,9,9,0,14,6,9,1,0,0,8,13,32,0,1,11,1,7,0,3,7,0,0,226,0,3,2,4,0,16,3,51,0,0,32,4,0,4,5,0,0,0,0,23
v1PgZUaQDpw,Video v1PgZUaQDpw,6399,43,0,117,189,71,35,244,247,28,60,278,11,0,0,124,99,0,295,57,56,7,34,0,55,119,251,0,16,111,0,119,0,19,42,4,3,2531,3,2,17,9,10,70,88,302,0,0,140,279,0,79,14,59,1,0,0,104
Mx,Video Mx,827,35,0,20,28,12,1,66,62,5,6,79,0,0,0,14,6,0,36,5,6,0,5,0,0,13,14,0,3,52,2,1,0,1,0,2,0,294,2,0,0,1,1,6,21,23,0,0,13,2,0,3,0,14,0,0,0,8
SJGtP0eiT-Q,Video SJGtP0eiT-Q,4225,42,0,40,85,60,14,186,136,11,15,423,2,0,0,71,50,0,149,22,5,1,17,0,16,34,158,0,8,17,30,17,0,25,59,5,31,1658,0,0,13,3,2,18,94,267,0,0,109,31,0,11,212,56,24,0,0,40
igzQMg7Qt0Q,Video igzQMg7Qt0Q,5101,43,0,110,252,34,22,296,187,15,27,198,1,0,0,150,49,0,137,28,43,16,24,0,10,74,92,0,13,60,5,28,0,9,14,10,1,2680,1,2,4,4,6,28,130,136,0,0,68,30,0,19,25,32,0,0,0,31
LOm2Ppn-kZY,Video LOm2Ppn-kZY,4527,42,0,58,64,70,21,88,51,8,35,207,3,0,0,99,36,0,151,89,57,1,14,0,9,109,152,0,9,23,1,33,0,10,26,1,0,2409,1,0,8,2,6,41,150,174,0,0,154,44,0,40,4,44,2,0,0,23
8NZHcaaUpi8,Video 8NZHcaaUpi8,1979,42,0,7,115,23,4,104,130,7,11,97,0,0,0,106,19,0,41,31,12,1,2,0,4,24,50,1,13,5,1,10,0,3,7,1,2,941,1,3,0,1,0,5,46,38,0,0,47,15,0,4,11,15,4,0,0,17
tOVrxBwrLko,Video tOVrxBwrLko,622,34,0,1,14,1,0,78,155,0,1,62,0,0,0,8,7,0,7,1,2,0,3,0,1,4,9,0,4,6,1,6,0,3,5,0,0,189,0,2,1,0,0,1,8,12,0,0,9,6,0,2,3,5,0,0,0,5
PiW48QTK4zY,Video PiW48QTK4zY,16169,46,0,959,498,395,92,870,11,105,261,1000,20,3,0,154,309,0,452,48,58,15,139,0,330,584,370,5,108,136,5,129,1,106,100,7,1,7114,2,0,58,11,31,146,66,293,0,0,296,169,0,351,73,157,2,0,0,129
H29bXhbpNl8,Video H29bXhbpNl8,100,24,0,2,5,1,2,5,3,0,1,16,0,0,0,0,1,0,3,0,0,0,1,0,2,5,1,0,0,0,0,0,0,0,4,0,0,29,0,0,0,0,0,1,0,3,0,0,6,3,0,2,1,2,0,0,0,1
CZLIeVxWG3c,Video CZLIeVxWG3c,100,15,0,1,1,0,1,22,1,0,0,1,1,0,0,19,0,0,3,0,0,0,0,0,0,5,1,0,0,0,0,0,0,1,1,0,0,40,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
o1aV-bWzVx8,Video o1aV-bWzVx8,2100,35,0,17,62,14,8,120,55,6,8,114,0,0,0,78,10,0,32,11,13,1,3,0,4,31,22,0,3,15,0,16,0,6,18,1,0,1255,0,0,0,0,0,11,15,86,0,0,20,13,0,7,2,8,0,0,0,15
lvcNztFK2iE,Video lvcNztFK2iE,2902,43,1,53,197,19,14,157,209,16,17,137,1,0,0,113,31,0,48,28,14,2,16,0,8,24,57,0,14,13,1,17,0,6,10,3,0,1348,2,3,3,5,4,13,70,61,0,0,85,10,0,13,15,27,0,0,0,17
ZOJjILKQ38M,Video ZOJjILKQ38M,4813,41,0,6,95,10,17,1980,142,5,14,155,1,0,0,24,29,0,55,24,6,147,1,0,2,160,151,0,7,38,3,6,0,8,18,1,3,1349,0,1,4,29,0,22,22,120,0,0,44,24,0,8,26,18,0,0,0,38
wdT2Aih7wNE,Video wdT2Aih7wNE,310,25,0,2,6,1,2,23,16,0,2,23,0,0,0,0,3,0,9,0,0,52,1,0,0,9,6,0,0,44,1,2,0,1,1,0,0,84,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,9,0,0,0,7
Wdy7Th-yMgM,Video Wdy7Th-yMgM,155,30,0,1,8,2,1,0,1,1,1,9,0,0,0,2,1,0,5,4,0,0,0,0,0,2,1,0,4,0,1,1,0,0,1,0,2,74,0,0,0,0,0,1,9,2,0,0,1,2,0,1,11,3,1,0,0,2
0GNzufIeum8,Video 0GNzufIeum8,298,30,0,1,6,1,0,56,6,0,1,18,0,0,0,0,3,0,6,1,1,3,0,0,0,17,7,0,2,1,1,0,0,1,2,1,0,103,0,0,1,1,0,3,6,32,0,0,4,0,0,1,8,4,0,0,0,0
mCy9xLRIWII,Video mCy9xLRIWII,64,18,0,0,0,1,1,4,1,0,0,8,0,0,0,0,2,0,4,0,0,0,0,0,0,4,1,0,0,1,0,0,0,1,0,0,0,25,0,0,0,0,0,0,1,4,0,0,1,0,0,1,2,0,0,0,0,2
WNN4cKMkyCE,Video WNN4cKMkyCE,327,36,0,4,5,7,1,36,20,4,3,43,1,0,0,0,2,0,8,1,5,1,0,0,0,4,11,0,4,7,0,1,0,2,0,1,0,95,0,2,1,1,0,3,6,5,0,1,8,20,0,6,0,3,1,0,0,4
avTU6jgGP3g,Video avTU6jgGP3g,2350,43,0,35,113,34,10,122,101,7,18,125,1,0,0,61,59,0,146,15,21,5,16,0,14,109,129,0,19,40,1,19,0,16,17,2,1,818,0,2,5,2,4,28,34,57,0,0,46,24,0,27,1,15,3,0,0,28
TqMBhhqMqQs,Video TqMBhhqMqQs,586,38,0,3,24,16,1,58,60,6,6,69,0,0,0,11,5,0,7,9,1,0,0,0,3,6,18,0,5,12,1,0,0,1,11,3,1,191,2,3,2,2,0,2,16,8,0,0,4,11,0,1,1,3,0,0,0,3
47THiIN153I,Video 47THiIN153I,1263,39,0,2,8,3,5,485,4,6,3,39,1,0,0,38,9,0,18,6,4,14,7,0,1,99,18,0,1,8,0,5,0,1,4,0,0,397,1,1,3,3,0,5,4,21,0,0,3,8,0,5,3,15,0,0,0,5
-cNTuUwEIkk,Video -cNTuUwEIkk,100,24,0,3,4,4,0,7,0,1,2,23,0,0,0,1,3,0,0,1,0,0,2,0,1,0,4,0,0,1,0,0,0,0,2,0,0,23,0,0,0,0,0,2,0,1,0,0,7,1,1,2,2,2,0,0,0,0
agaO8bSxlOg,Video agaO8bSxlOg,213,32,0,2,8,4,0,19,22,1,7,19,0,0,0,4,6,0,17,2,1,0,2,0,0,4,6,0,3,3,0,1,0,2,1,0,0,54,1,0,0,0,1,1,1,7,0,0,2,2,0,2,2,0,0,0,0,6
fqngsY49DPA,Video fqngsY49DPA,200,27,0,0,8,0,0,11,5,2,0,13,0,0,0,4,0,0,5,2,2,5,0,0,0,15,2,0,1,1,0,1,0,1,1,0,0,103,0,1,0,3,0,2,2,1,0,0,0,0,0,2,1,4,0,0,0,2
FR,Video FR,852,40,0,15,36,8,3,49,5,4,13,80,0,0,0,17,6,0,39,6,1,2,5,0,7,40,40,0,1,6,2,15,0,18,8,5,1,256,0,0,4,10,1,9,8,28,0,0,41,21,0,17,8,11,0,0,0,6
z4bPGYBCVJc,Video z4bPGYBCVJc,164,20,0,0,0,0,0,43,6,0,2,18,0,0,0,2,3,0,4,1,1,2,0,0,2,3,4,0,1,4,0,0,0,0,0,0,0,58,0,0,0,0,0,3,0,2,0,0,4,0,0,0,1,0,0,0,0,0
Vr,Video Vr,16112,47,0,965,601,230,81,907,93,234,189,1421,85,2,0,227,224,0,421,159,61,24,181,0,129,420,605,3,197,75,8,87,0,137,230,31,19,6102,18,0,32,2,33,128,108,519,1,3,357,129,0,145,165,181,22,0,0,121
nC7a9WLGuVw,Video nC7a9WLGuVw,439,36,0,1,10,15,5,66,52,3,3,50,1,0,0,1,5,0,7,2,5,0,0,0,2,1,16,0,8,11,0,3,0,1,3,0,0,109,0,10,0,11,0,3,9,5,0,0,8,2,0,1,1,4,1,0,0,4
wdRs-NMiC2M,Video wdRs-NMiC2M,573,35,0,8,18,7,0,169,29,2,8,41,0,0,0,6,2,0,15,2,1,0,2,0,0,4,15,0,1,5,0,3,0,2,2,1,7,151,0,0,0,0,1,1,7,24,0,0,15,2,0,1,10,6,1,0,0,4
9fyJkDIro,Video 9fyJkDIro,100,27,0,4,6,1,0,14,1,1,1,16,0,0,0,1,1,0,3,1,1,1,0,0,1,2,1,0,1,0,0,2,0,0,0,0,0,29,0,0,1,1,0,0,0,2,0,0,1,2,0,3,0,2,0,0,0,0
gb7ltbZHS2k,Video gb7ltbZHS2k,100,13,0,0,1,1,1,40,3,0,0,3,0,0,0,2,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5Dmy7sG7gQ4,Video 5Dmy7sG7gQ4,304,28,0,0,6,3,0,68,6,0,2,22,0,0,0,7,2,0,4,4,2,4,0,0,0,11,6,0,2,8,4,2,0,2,2,0,2,107,0,0,0,0,0,0,2,12,0,0,6,3,0,0,0,2,0,0,0,3
gZItyr1SNjU,Video gZItyr1SNjU,63137,47,0,341,1369,223,257,5163,366,251,374,5322,167,2,0,1030,472,0,1859,348,302,218,73,1,124,1433,2865,2,127,290,14,385,0,356,659,34,12,31409,25,7,171,56,17,492,729,1123,0,0,1069,763,0,343,111,1952,10,0,0,421
wMH91rgvnBE,Video wMH91rgvnBE,112,20,0,1,3,0,0,14,2,0,1,17,0,0,0,0,1,0,2,0,0,0,0,0,0,2,1,0,0,0,0,1,0,1,0,0,1,59,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0
RP1dFpAqhXY,Video RP1dFpAqhXY,581,40,0,9,29,10,3,61,32,2,1,46,1,0,0,2,4,0,12,2,1,0,2,0,4,3,20,0,2,7,0,2,0,1,8,3,3,226,1,0,0,1,1,3,10,23,0,0,11,8,0,4,9,6,2,0,0,6
pF9PPTLUcLE,Video pF9PPTLUcLE,15564,45,0,306,373,219,59,500,276,69,125,500,27,0,0,561,122,0,610,168,98,8,84,0,21,260,402,4,40,166,0,66,2,45,64,7,2,8427,2,4,18,12,26,106,317,578,0,0,218,272,0,132,4,127,0,2,0,135
4Khwnkzbj1U,Video 4Khwnkzbj1U,1232,36,0,4,37,5,4,352,5,4,3,70,0,0,0,18,9,0,37,11,0,36,0,0,3,35,94,0,1,4,1,5,0,6,11,0,0,333,0,0,2,1,0,10,9,67,0,0,28,8,0,2,3,8,1,0,0,5
Vf0uEhCtvag,Video Vf0uEhCtvag,700,35,0,9,11,5,1,76,5,3,10,66,0,0,0,8,9,0,15,3,5,5,4,0,0,70,26,0,3,5,1,5,0,0,8,3,0,243,0,0,4,6,0,10,0,15,0,0,10,14,0,16,15,5,0,0,0,6
NEixWxPMOME,Video NEixWxPMOME,516,34,0,1,12,5,1,173,5,2,3,34,1,0,0,13,4,0,4,1,1,10,0,0,2,26,6,0,0,4,0,3,0,1,8,0,0,174,0,0,1,1,0,2,3,3,0,0,6,2,0,0,2,1,0,0,0,1
LlZob9PnUlI,Video LlZob9PnUlI,3583,41,0,28,92,36,11,91,54,11,34,86,7,0,0,112,28,0,139,51,51,6,8,0,4,75,185,0,5,14,0,18,0,4,16,1,1,1862,2,3,11,1,4,19,94,172,0,0,83,68,0,46,0,28,0,0,0,22
Zb1sZ16uWBk,Video Zb1sZ16uWBk,21211,46,0,96,1600,272,223,1785,348,206,47,1258,40,0,0,200,248,0,385,97,77,6,27,0,78,141,502,1,235,216,66,121,0,41,258,11,102,8816,5,6,19,57,3,105,438,247,0,0,633,457,2,125,1238,123,76,0,0,174
r7c3RhfHBNU,Video r7c3RhfHBNU,498,30,0,0,6,3,2,61,171,0,1,10,0,0,0,11,1,0,14,1,1,4,0,0,0,7,7,0,2,1,0,1,0,2,1,1,1,164,0,0,1,0,0,0,2,0,0,0,2,4,0,4,10,0,0,0,0,2
qJO71OR,Video qJO71OR,114,23,0,1,2,0,1,13,1,0,1,19,0,0,0,2,2,0,3,0,0,13,0,0,0,1,1,0,0,7,0,2,0,0,0,0,0,32,1,0,0,1,0,3,2,0,0,0,3,0,0,0,1,2,0,0,0,0
,Video ,10980,48,0,139,717,220,85,453,782,44,81,615,8,1,0,232,261,0,628,80,109,14,38,0,77,457,565,1,200,115,1,91,1,37,94,13,1,3480,1,2,15,3,3,76,185,259,0,1,250,116,0,92,22,145,8,0,0,162
4k5Nke1Pg-E,Video 4k5Nke1Pg-E,2660,41,0,8,52,18,16,388,12,2,18,128,4,0,0,31,11,0,71,30,14,68,2,0,7,81,104,0,3,8,2,14,0,7,28,2,2,1017,0,0,15,4,0,20,59,215,0,0,41,57,0,15,47,12,1,0,0,26
GB7VIkrGybc,Video GB7VIkrGybc,6167,44,0,74,262,47,21,197,293,28,42,182,4,0,0,188,54,0,272,48,38,9,16,0,21,117,159,1,13,119,2,41,0,12,28,10,2,3114,3,1,10,7,2,21,108,225,0,0,145,99,0,26,4,36,0,0,0,66
M08eg0YrpVY,Video M08eg0YrpVY,3675,41,0,41,223,32,9,300,268,9,18,119,1,0,0,96,16,0,70,33,16,7,10,0,15,92,72,0,14,21,1,16,0,12,14,5,0,1865,0,7,5,4,1,8,43,78,0,0,45,23,0,14,15,18,0,0,0,19
5KmfwvR1Xsc,Video 5KmfwvR1Xsc,27141,52,3,969,1413,253,187,1029,351,504,352,5191,57,2,5,312,486,0,721,221,101,45,150,1,313,770,1113,3,480,280,24,168,0,343,331,125,25,6819,52,2,83,15,28,329,321,759,0,2,847,424,0,353,236,268,23,9,1,242
ukAvTZbnN94,Video ukAvTZbnN94,21617,47,2,588,425,431,57,1002,25,86,172,1312,34,0,0,324,164,0,580,143,83,175,90,0,77,590,750,1,49,87,9,293,0,208,279,43,13,11387,2,5,73,29,17,244,217,359,0,0,394,230,0,137,138,134,11,1,0,147
pLWIo,Video pLWIo,200,30,0,2,12,1,0,16,3,1,3,24,1,0,0,7,0,0,4,0,1,0,0,0,2,2,2,0,4,2,0,0,0,0,5,1,2,78,0,0,0,0,0,4,2,3,0,0,3,3,0,2,8,1,0,1,0,0
Ymg1TTsj0r0,Video Ymg1TTsj0r0,169,31,0,2,4,13,2,24,8,1,0,22,1,0,0,1,2,0,1,1,2,0,1,0,1,2,2,0,4,1,0,0,0,0,1,0,0,55,0,3,2,2,0,1,2,2,0,0,0,3,0,0,0,2,0,0,0,1
hsJ2c3k,Video hsJ2c3k,24282,46,0,490,359,2536,84,497,43,156,168,2169,43,0,0,612,354,0,1155,228,101,59,65,0,73,565,655,3,52,244,3,192,0,207,314,32,3,10212,6,3,82,24,29,222,614,267,0,1,232,300,0,213,23,349,1,0,0,242
zFAilhAA,Video zFAilhAA,4145,44,0,65,58,231,17,411,101,18,14,208,4,0,0,61,35,0,99,25,6,1,13,0,9,52,128,0,4,30,35,13,0,24,31,6,48,1708,1,0,10,4,4,26,27,123,0,1,66,32,0,13,318,28,16,0,0,21
qYXgudKV7fI,Video qYXgudKV7fI,16419,43,0,14,266,44,302,798,62,166,112,751,31,0,0,212,212,0,515,125,98,269,6,0,46,3779,1408,0,39,222,1,129,0,94,113,4,0,4388,3,2,60,123,1,266,165,491,0,0,203,183,0,204,40,340,8,0,0,124
WRRNcjkYTWM,Video WRRNcjkYTWM,399,33,0,3,10,16,3,62,38,1,3,52,0,0,0,1,8,0,7,2,3,0,2,0,0,7,6,0,7,10,0,0,0,0,2,0,0,109,0,5,1,6,0,2,6,9,0,0,5,3,0,3,2,3,0,0,0,2
MGbmaXKWQck,Video MGbmaXKWQck,85,25,0,1,3,1,0,16,3,1,0,14,0,0,0,1,1,0,1,1,0,1,0,0,0,0,3,0,0,2,1,0,0,1,0,0,0,23,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,3,0,0,0,2
RGGFgl9y1W4,Video RGGFgl9y1W4,100,14,0,0,0,0,0,32,1,0,0,4,0,0,0,11,0,0,1,1,0,1,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,3,3,0,0,0,3,0,1,0,0,0,0,0,0
a2anvsiTV6I,Video a2anvsiTV6I,12346,47,0,305,250,356,127,741,279,108,47,740,51,0,0,154,153,0,248,83,17,12,67,0,26,191,601,1,40,71,56,39,0,101,231,22,109,4884,1,1,13,10,7,73,177,653,0,0,216,300,1,83,517,74,41,2,0,67
-MQuo4KYa3k,Video -MQuo4KYa3k,248,31,0,0,3,1,0,64,1,1,1,27,1,0,0,1,1,0,8,1,2,8,0,0,0,14,3,0,0,1,0,1,0,0,1,0,0,81,0,0,4,1,0,2,2,2,0,0,7,1,0,5,1,1,0,0,0,1
bY,Video bY,100,22,0,1,3,1,0,2,1,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,2,0,1,56,0,0,0,2,0,3,0,1,0,0,5,4,0,1,6,0,0,0,0,1
dJf5s0-KsPM,Video dJf5s0-KsPM,547,41,0,6,22,4,2,94,27,1,9,65,0,0,0,3,12,0,16,1,2,4,1,0,2,7,20,0,1,4,1,3,0,1,3,1,1,152,0,2,1,1,0,7,17,19,0,0,11,6,0,7,2,4,1,0,0,4
P1LFWVEGpSk,Video P1LFWVEGpSk,8776,43,0,217,282,80,30,519,257,22,56,236,3,0,0,252,43,0,259,59,36,17,30,0,22,141,139,0,16,80,1,39,0,31,52,5,2,4951,5,7,9,5,12,40,95,270,0,0,129,96,0,53,2,60,0,0,0,116
PcN76h0en4I,Video PcN76h0en4I,100,18,0,0,9,1,0,5,12,0,0,7,0,0,0,8,0,0,1,5,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,1,4,2,0,0,0,0,0,1,0,1,0,0,0,0
RmRiTTTPncw,Video RmRiTTTPncw,100,24,0,0,1,2,0,12,1,1,1,10,0,0,0,0,2,0,3,0,1,0,2,0,3,7,2,0,0,4,0,1,0,0,2,0,0,34,0,0,0,0,0,1,1,0,0,0,4,0,0,1,1,0,0,0,0,3
KFV7FMNWh0I,Video KFV7FMNWh0I,4679,43,0,5,84,11,14,386,68,7,22,138,7,1,0,149,14,0,123,26,16,13,0,0,8,68,144,1,3,8,0,15,0,17,40,1,1,2895,2,4,17,4,0,33,27,74,0,0,54,43,0,19,4,83,1,0,0,29
SDOKMLLJ2pg,Video SDOKMLLJ2pg,1954,42,0,41,69,22,5,79,59,7,15,103,1,0,0,69,16,0,66,37,12,6,10,0,6,25,100,0,11,6,1,7,0,2,8,2,0,893,2,1,2,1,2,11,49,60,0,0,58,32,0,20,5,19,0,0,0,14
jjCBYlzwaY8,Video jjCBYlzwaY8,300,30,0,0,1,6,1,18,2,1,3,49,2,0,0,13,15,0,1,10,2,1,0,0,0,4,8,0,0,1,0,2,0,6,1,0,0,126,0,0,0,1,0,2,5,4,0,0,3,7,0,0,0,2,0,0,0,3
at8Eo6ds0TU,Video at8Eo6ds0TU,8868,43,0,3,96,17,29,119,36,22,18,454,3,0,0,30,42,0,140,27,17,4920,2,0,15,265,127,0,11,36,3,44,0,20,32,3,1,1790,2,1,10,17,0,62,83,80,0,0,49,32,0,37,19,133,3,0,0,18
lxchSHUVS5w,Video lxchSHUVS5w,12768,46,0,280,660,538,106,699,478,79,77,786,14,0,0,188,116,0,312,99,129,20,66,0,102,133,344,2,338,178,2,99,0,40,82,22,5,4647,6,100,20,145,20,62,505,275,0,1,273,228,0,84,68,219,6,0,0,115
CzvfbRbEjww,Video CzvfbRbEjww,200,32,0,2,14,2,0,21,9,2,1,25,0,0,0,8,1,0,3,1,1,0,0,0,2,4,3,0,2,1,0,1,0,1,1,3,0,61,0,0,0,1,0,3,0,5,0,0,3,4,0,6,7,1,1,0,0,0
DwRDJQC9LD4,Video DwRDJQC9LD4,17464,47,0,222,339,744,90,830,339,142,74,1469,44,0,0,151,199,0,608,128,24,12,44,0,63,350,395,2,98,88,96,60,0,137,292,13,158,6781,5,2,299,23,7,168,239,545,0,0,277,305,6,171,1111,121,105,1,0,87
bGwYPol1gwU,Video bGwYPol1gwU,682,41,0,38,24,10,1,64,5,7,6,83,1,0,0,4,8,0,8,9,2,0,2,0,6,8,8,0,2,5,2,1,0,4,6,2,2,271,0,0,2,2,2,9,2,6,0,0,9,17,0,9,13,3,1,0,0,18
MG,Video MG,100,10,0,0,1,0,0,39,0,0,0,2,0,0,0,10,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0
AR5KjLsayg0,Video AR5KjLsayg0,706,31,0,0,8,4,4,62,6,9,3,82,0,0,0,7,4,0,11,4,2,14,0,0,4,19,20,0,3,3,0,0,0,2,10,0,0,339,0,0,0,0,0,4,14,18,0,0,16,12,0,6,6,5,0,0,0,5
7hjYU-WW0dg,Video 7hjYU-WW0dg,1206,40,0,8,34,4,10,214,10,2,9,74,0,0,0,17,8,0,43,12,6,27,3,0,5,74,58,0,7,5,1,9,0,13,20,1,2,356,0,0,10,1,0,11,15,35,0,0,22,21,0,20,6,17,1,0,0,15
3Ms-CJoUUe4,Video 3Ms-CJoUUe4,4568,42,0,65,115,69,38,157,2,41,58,307,5,0,0,68,60,0,115,41,30,8,28,0,25,250,178,0,29,45,2,20,0,44,39,46,4,1900,1,0,10,4,7,40,38,137,0,0,73,294,0,75,25,49,0,0,0,26
vT8HnqDejxk,Video vT8HnqDejxk,100,13,0,0,3,0,0,37,2,0,1,1,0,0,0,10,0,0,1,0,1,0,0,0,0,8,0,0,0,0,0,1,0,0,1,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ErTgtL1Tjns,Video ErTgtL1Tjns,200,27,0,1,22,0,2,17,1,0,4,20,1,0,0,3,0,0,4,1,3,0,0,0,2,9,6,0,0,3,0,2,0,2,0,0,1,64,0,0,0,0,0,0,3,8,0,0,7,0,0,3,9,1,0,0,0,1
vhxjEXDAy6s,Video vhxjEXDAy6s,43460,46,0,70,1024,214,107,1057,85,219,684,861,92,0,0,570,296,0,1071,252,202,103,35,0,57,443,1070,3,50,128,4,242,0,179,646,29,5,28922,23,12,87,40,1,406,519,631,0,0,634,255,23,399,54,1353,34,0,0,269
c6TNDacNDIU,Video c6TNDacNDIU,1444,35,0,4,24,7,4,501,14,0,13,48,3,0,0,12,13,0,32,18,4,2,0,0,1,70,40,0,0,7,1,20,0,6,13,21,0,373,0,0,13,0,0,9,14,57,0,0,19,27,0,12,9,4,0,0,0,29
8vhhTUvRSZM,Video 8vhhTUvRSZM,29600,49,0,770,1724,273,174,338,363,206,263,1592,27,3,0,736,607,0,571,163,380,38,147,0,191,484,875,1,219,322,2,272,1,185,300,44,3,13995,11,5,47,17,50,288,665,1020,0,1,622,481,1,143,47,538,7,0,0,388
XPN2qRnAaTQ,Video XPN2qRnAaTQ,3246,44,0,35,75,72,22,175,78,27,11,286,11,0,0,34,40,0,100,18,2,2,6,0,10,64,154,0,25,16,11,12,0,17,72,7,11,1382,1,1,7,0,2,18,89,49,0,0,68,59,1,21,111,22,11,0,0,11
cj6-TQj68lk,Video cj6-TQj68lk,1974,42,0,40,32,19,4,123,6,6,32,242,3,0,0,25,16,0,103,18,6,4,14,1,41,96,72,0,8,17,4,11,0,16,17,10,0,713,0,0,4,12,4,23,9,70,0,0,45,17,0,23,29,21,3,0,0,15
rpO1AK2XiIU,Video rpO1AK2XiIU,600,28,0,2,11,3,2,13,1,0,27,8,3,0,0,25,9,0,3,4,0,0,0,0,0,20,38,0,0,1,0,1,0,1,9,0,0,361,0,0,0,0,0,6,9,14,0,0,6,5,0,6,0,6,0,0,0,6
eMCTbqy-g4Q,Video eMCTbqy-g4Q,100,20,0,0,6,0,0,15,17,3,1,12,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,1,0,1,1,0,2,1,0,0,15,0,0,0,0,0,3,0,7,0,0,5,0,0,0,1,3,0,0,0,0
YnoSTg2atPM,Video YnoSTg2atPM,19374,49,0,713,1062,219,153,1047,202,410,247,2789,186,1,1,230,207,0,1003,176,60,10,145,0,129,479,470,3,245,399,10,88,0,95,136,295,13,4826,10,1,57,11,44,102,175,342,0,2,624,744,0,717,100,126,9,5,0,256
6UnaAbgsezM,Video 6UnaAbgsezM,2172,42,0,15,40,39,5,125,67,12,30,166,2,0,0,15,23,0,65,5,5,0,6,0,8,23,73,0,8,44,8,30,0,14,35,0,17,924,2,0,21,1,2,12,36,35,0,0,52,18,1,20,86,40,12,0,0,30
pDzYce4h2GY,Video pDzYce4h2GY,200,18,0,0,2,0,2,73,3,0,0,6,0,0,0,4,0,0,1,0,0,1,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,85,0,0,0,4,0,2,0,2,0,0,3,3,0,0,0,1,0,0,0,1
KWiu583zRKE,Video KWiu583zRKE,97,18,0,0,6,1,0,7,1,0,0,13,0,0,0,2,0,0,2,0,0,5,0,0,0,9,2,0,0,5,0,0,0,2,0,0,0,31,0,0,0,0,0,0,3,1,0,0,2,0,0,0,3,2,0,0,0,0
jmkUSg2LB,Video jmkUSg2LB,279,30,0,0,1,0,1,81,3,1,1,25,0,0,0,0,2,0,10,1,2,3,0,0,1,25,8,1,2,5,0,1,0,0,2,0,0,58,0,0,0,0,0,4,2,16,0,0,5,6,0,3,4,2,0,0,0,3
QKrh663TH9k,Video QKrh663TH9k,1517,39,0,32,46,14,5,73,4,14,16,181,1,0,0,18,30,0,60,13,4,8,5,0,34,98,52,0,11,31,2,16,0,13,20,1,0,472,0,0,7,8,0,22,14,57,0,0,43,12,0,18,20,26,0,0,0,16
