youtube_id,title,total_languages,ace,ar-Latn,bbc,bn-Latn,br,ceb,co,en,es,fil,fr,gv,hi,hi-Latn,hr,hu,id,ilo,it,ja,ja-Latn,kha,ko,lus,om,pam,pt,ru-Latn,rw,sk,te-Latn,th,tiv,uk-Latn,und,zh-CN,zh-TW
qYXgudKV7fI,Cover｜RENJUN - golden hour (JVKE),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDOKMLLJ2pg,TW-LOG @ 4th WORLD TOUR 'Ⅲ' Teaser,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zd7pcTbti3c,"[4K] 241103 DOYOUNG '시리도록 눈부신' | 2024 DOYOUNG CONCERT [ Dearest Youth, ]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_YajgtGF5s4,BLACKPINK WORLD TOUR [BORN PINK] TOKYO HIGHLIGHT CLIP,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bY_TqcsMyHM,"Hyunjin ""when the party's over"" (원곡 : Billie Eilish) | [Stray Kids : SKZ-PLAYER]",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLSQhFxBsas,"Agust D 'People' Live Clip (90"") | SUGA: Road to D-DAY",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rRBpQxOq6LQ,Whiplash ᴡ/ᴍɪɴɢᴍɪɴɢᴢ #aespa #WINTER #NINGNING #Whiplash #shorts,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yl_rmlS4u9s,BLACKPINK - ‘B.P.M.’ Roll #33,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HIN03H2-u8M,[Light Jeans] Bunnies Camp 2024 Tokyo Dome Behind EP.1  | NewJeans,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DnXdZRCQi1U,(⑅˃◡˂⑅) 🎀 #IVE #아이브 #ANYUJIN #안유진 #REI #레이 #LIZ #리즈 #Shorts,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XL7L20BwGy0,CHANYEOL 찬열 'Black Out' Track Poster # I'm on your side too,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sm7MPK5FqV8,A little taste😋 of #BTS_Dynamite on the 1B Spotify Plaque🍽️🥳 #BTS #방탄소년단 #다마스포티파이10억스트리밍_감사합니다💜,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tQMCXkvvoHc,NCT 2023 CONNECTION #YUTA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ne97jyXN6k8,【🎧ASMR】 다채로운 재현의 모습이 담겨있는 JAEHYUN ‘J’ ASMR로 듣기 (Talking ver.),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LoSzVHfDIZE,'j-hope IN THE BOX' Highlight: j-hope at Lollapalooza 2022,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZSz9gdJgFmk,🧹🪽 #IVE #아이브 #REI #레이 #ATTITUDE #REBELHEART #Shorts,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-yeGjZ__yjk,Performance Film : 10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i_44fjSgcTM,BLACKPINK x YouTube Shorts | #PinkVenomChallenge,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t2QISGWvj3Q,₍ᐢ.  ̫ .ᐢ₎ᯓᡣ𐭩 토끼의 먹방로그 𓌉◯𓇋 ‧° ⋅(지브리파크/야시장/히츠마부시/망고빙수/양즈깐루/카오야/렝셉) | 도영이의 청춘여행 in Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Da_-UdzxQ_Y,Ready Get Set GO get it GO ⚾️,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bDN0pvwLj2U,TWICE WORLD TOUR 'TWICELIGHTS'in Seoul 'FINALE',1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9LecHE4AMww,🔗 Whiplash (Yeah-yeah-yeah) with #SUNGHOON #aespa  #KARINA #카리나 #Whiplash #ENHYPEN #shorts,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D69vKyWjVGE,I gotta see the meaning of it🛸#NewJeans #뉴진스#NewJeans_Supernatural #NewJeans_RightNow,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ccoQmKWMy1s,[IVE ON] 2024 MAMA AWARDS BEHIND,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WxcScdGJjtY,We are ONE!👍 Say CHEESE! 🧀 #EXO #엑소 #weareoneEXO #Cheese #수호_Cheese #CheeseChallenge,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wXQVTCDpcSs,in her demure and classy era✨#TWICE #트와이스 #TZUYU #쯔위 #abouTZU #RunAway,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
b1IwHX6oU6c,I'm kickin' back and I'm #NewJeans #뉴진스 #NewJeans_is_Everywhere,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ThmAjL8ruGI,우리 정도는 돼야 할 수 있는 거긴 한데👨🏻‍🍳 | 천지의 이것저것 시즌2 Ep.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71cKKiQUqxE,TWICE “Alcohol-Free” Lyrics Video,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KLDzkwYPIx0,[We Flash] 사과해요 나한테!!!! | aespa Fashion Survival EP.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xFHP09n3UDc,MBTI Chamber : NCT and the Secret of MBTI | THE NCT SHOW,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
koTz6IjyaGU,SUGA | Agust D TOUR 'D-DAY' in JAPAN : LIVE VIEWING Announcement,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xkvpe5GXdWA,‘Set Me Free Pt.2’ 안무연습실 ver. #세상무해한갭차이 #SetMeFree_Pt2 #지민 #Jimin #Jimin_FACE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6F33l63O57E,"Jump in if you feel it, yeah #JAEHYUN #Smoke",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VWLWY2mLL2I,NewJeans (뉴진스) 'ETA' Stage Cam @ CHOSUN UNIVERSITY,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35XABEDIR7k,BLACKPINK WORLD TOUR [BORN PINK] ENCORE IN NORTH AMERICA TOUR TRAILER,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5eq1mCNRt3s,ITZY編舞變簡單的原因看了超心碎💔3成員曝膝蓋關節不好留真連彎腰都無法！｜#itzy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5vt6SYF0OYQ,It's like biting an apple🍎#NewJeans #뉴진스 #NewJeans_HowSweet #NewJeans_is_Everywhere,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
noJxKw4Dszw,아~ 아쉬↗️워↘️라 | 2025 aespa LIVE TOUR - SYNK : PARALLEL LINE Concert in NORTH AMERICA Behind #2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50LYcGiWDBY,[Jeans' ZINE] 제1회 JZ 퀴즈쇼 EP.2 예상했어 나 🧐 | NewJeans,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9xG6DGrsd5E,[직캠] 에스파 지젤 ‘Dopamine (GISELLE Solo)’ㅣ2024 aespa LIVE TOUR - SYNK : PARALLEL LINE Concert in SEOUL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MHNthD09BOQ,TWICE REALITY “TIME TO TWICE” Crime Scene EP.02,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OBu0C3kppdE,"TZUYU ""Run Away"" Comeback Week",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZspUsxmxcyk,#GFRIEND sbn is burning 𝓗𝓞𝓣💙💜🤍 #LE_SSERAFIM #르세라핌 #LE_SSERAFIM_HOT ❤️‍🔥 #여자친구 #shorts,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qfj0yvBMB9E,NCT 2021 YearDream : Stage 4 - Resonance,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_8O9IE0t13Q,"1,2,3 IVE 5 EP.8",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rn6GOQu-d5Q,모든 감각이 널 찾아 | NCT DOJAEJUNG ❮THE MUSIC FILM❯ ‘Triangular Theory of Love’ #PASSION,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CN4fffh7gmk,[CHOREOGRAPHY] BTS (방탄소년단) 'Dynamite' Dance Practice,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EjzUnomU4cs,🚲⌯ಣ #LE_SSERAFIM #르세라핌 #shorts,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2mBoaLqpTYI,#SANA heart is burning burning burning🐹#TWICE #트와이스 #사나 #WithYOUth❤‍🔥 #ONESPARK💥,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sq5cTPiyv8A,[GOING SEVENTEEN] EP.21 논리나잇 Ⅲ #1 (Debate Night Ⅲ #1),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
etHrHfTsyIw,behind you🐱 #NewJeans #뉴진스 #NewJeans_is_Everywhere,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YBIS5NTtkNs,aespa 에스파 'Whiplash' ae-NINGNING : Whiplash Universe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
o1aV-bWzVx8,"TWICE REALITY ""TIME TO TWICE"" Healing Camping EP.03",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTllHup_HSw,❷⓿❷❹ ​ 🅘🅥🅔 🌱 #IVE #아이브 #HappyIVEday #IVE_3rd_Anniversary #마지막_달_떠오른_여섯개의_해 ☀ #Shorts,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WRRNcjkYTWM,준비됐으면 눌러봐 [PLAY] ▶️ #TWICE #트와이스 #TZUYU #쯔위 #abouTZU #RunAway,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hSkJIVVp1cQ,[Light Jeans] PEPERO Behind🎁 | NewJeans,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zLnzC2ZuYKE,우리 인연은 깊어🐻⚾️ #NewJeans #뉴진스 #MINJI #두산베어스 #NewJeans_Supernatural #NewJeans_is_Everywhere,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fyk6vjwI3wc,"IVE, David Guetta - Supernova Love Official Music Video",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2r5GK9Oer60,HOT(뜨!) SHOT(빵!) #IVE #아이브 #DIVE #다이브 #ATTITUDE #REBELHEART #Shorts,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XPQ_x-7xxbY,"But are we all lost stars, tryin' to light up the dark? #DK #Lost_Stars #shorts",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lvcNztFK2iE,"TWICE ""Talk that Talk"" Dance Practice Behind the Scenes",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pNq0Obxkq-s,𝕆𝕙 𝕀 𝕜𝕟𝕠𝕨 𝕪𝕠𝕦 𝕨𝕒𝕟𝕥 𝕥𝕠 𝕥𝕒𝕜𝕖 𝕞𝕪 𝕙𝕒𝕟𝕕 🫴 #LE_SSERAFIM #르세라핌 #LE_SSERAFIM_HOT ❤️‍🔥 #ComeOver #shorts,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6ztiULeEphI,[IVE OFF] 제발 뽑혀줘〰😫 인형 뽑기🧸 in Hong Kong,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PEdWpkeB87s,CHANYEOL 찬열 'Black Out' Track Poster # Back Again,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rWiTs456fYs,💚🎤Wow wow wow wow🎤💚 #SHALALA_Challenge With #렌 #TAEYONG #태용 #Shorts,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ffz8WsfQNu4,[GOING SEVENTEEN] EP.109 그르륵 칵칵 TTT #1 (Grrreuk kak kak TTT #1),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jZ_qqqUw16s,DOYOUNG '시리도록 눈부신 (The Story)' Recording Behind the Scenes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YH6Ofy89sDE,GISELLE ‘Dopamine’+WINTER ’Spark’ Recording Behind | 2024 aespa LIVE TOUR - SYNK : PARALLEL LINE,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C0BJEUKTm4,#RunAway 🏃‍♀️ with #SANA 🐹 #TWICE #트와이스 #TZUYU #쯔위 #abouTZU #사나,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
n-3jzVgFJac,Bring your best dance moves and join the #PinkVenomChallenge with us. Only on YouTube Shorts.,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1pRteCYqjCE,NCT DOJAEJUNG 'Perfume' Track 06 안녕 (Ordinary) #도영 #NCT_DOJAEJUNG #Perfume,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emd3lis0q-Q,YUTA in Paris🇫🇷 | Louis Vuitton Men's Spring Summer 2025 Show Behind,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
baLouMhCMIc,BLACKPINK - 'Lovesick Girls' M/V HITS 700 MILLION VIEWS,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W_jWnzWdRrg,이게 바로 고래상어의 힘💪 | KARINA in Okinawa | katarinabluu-log,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIK-4fCV0p4,my first pottery class #aespa #에스파 #KARINA #카리나 #shorts,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5bD6mZ7swxU,[Replay] NCT DOJAEJUNG ‘Perfume’ Countdown Live,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TO_uf_14eOk,太妍默默幫忙改造少年收容所超暖心善良真誠又低調「成為有意義的禮物!」｜【Taeyeon】,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
UN4t5bjEQvA,[About Jeans] :D Days🌻 (Day 6) 호주에 또 갔다니~🦘 | DANIELLE vlog,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CScG1UxY9DI,{2012 LOEN TV} - IU(아이유) IN JAPAN ①,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LkwXCbSSeP0,[SVT Record] 밀라노 패션위크에 호랑이 등.장. | 슈퍼스타 권호시⭐️ | 브이로그는 아직 어색해,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s7eAn0gvq8k,DJ play my favorite song💿🎶 #LE_SSERAFIM #르세라핌 #LE_SSEARFIM_CRAZY #1_800_hot_n_fun #shorts,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJEWFKFR5Gs,Cheese photo (with Ice Paris)🧀📸 #SUHO #수호 #EXO #엑소 #IcePariss #Cheese #CheeseChallenge,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
j4Bk7F4_KVo,"Cover l DOYOUNG, JUNGWOO, RENJUN, CHENLE - 12월 24일 (d.ear)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SJGtP0eiT-Q,🐷🐰💫 #ChkChkBoom #StrayKids #스트레이키즈 #ATE #창빈 #Changbin #StrayKidsComeback #YouMakeStrayKidsStay,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mIhYpY2DmrQ,CHANYEOL 찬열 'Black Out' Track Poster # Clover,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
w0FkoVriWCg,[SPECIAL VIDEO] We gonna make it shine 2017ver.,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nF1zZIETE5k,[BANGTAN BOMB] 'Dynamite' Stage CAM (BTS focus) @ Gyeongbokgung - BTS (방탄소년단),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gExhbUo61n0,BLACKPINK: A VR Encore – Official Teaser,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EV-SV9YzRdQ,"TZUYU ""abouTZU"" Special Live Clip (Heartbreak In Heaven, Lazy Baby, Fly)",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mjDCGPKdE7k,POV: when HOT girls see HOT girls👀 #LE_SSERAFIM #르세라핌 #LE_SSERAFIM_HOT,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
afUKyuYkqSI,#현진 의 #특챌린지 #S_Class_Challenge ✨ w/ #NMIXX #엔믹스 #KYUJIN #규진!🌟 #StrayKids #스트레이키즈 #Hyunjin,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iQaGCYjaMPc,SEVENTEEN (세븐틴) 4th Album 'Face the Sun' (CARAT Ver.) Physical Album Preview,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TIbItS4-4bQ,BLACKPINK - ‘B.P.M.’ Roll #32,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aN-HGi_36zY,Lipstick chateau 와인빛 color💰💄🍷🌀🐻,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F4d52OxVYFY,BLACKPINK - 'Shut Down' M/V HITS 600 MILLION VIEWS #BLACKPINK #블랙핑크 #ShutDown #MV #600MILLION,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wBb_E_xG61s,"TZUYU ""Run Away"" Choreography Video (Puppy Ver.) Highlight #TWICE #TZUYU #쯔위 #abouTZU #RunAway",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11YKiu3zH4Q,[R(ae)cord] aespa 에스파 ‘Whiplash’ Recording Behind The Scenes,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KPd7fKJFwHE,"TWICE ""The Feels"" M/V Reaction",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9_QeHbvkszc,🐰💬밥도 먹고 사진도 찍고 산책도 하고 고기도 먹고!💚 | NANA LOG in New York,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mKAqbsvN_uw,작은 숨결까지🐰🍑🐶 파고~들어~🐯🐻💐💗,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TpO4r0mL8ac,KAI 카이 'Reason' Dance Practice,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERl_J3b_ejI,BLACKPINK THE GAME OFFICIAL TRAILER VIDEO,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
